file_id,analysis_id,sample_id,inchikey,smiles_canonical,instrument,x_min,x_max,n_points,resolution,is_multifragment,has_unusual_elements,sampling_procedure,split,x_min_cm,x_max_cm
C6284088_0,C6284088_0,C6284088,NTHVNXBUGUHNAH-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)NCCCC,PERKIN-ELMER (GRATING),475.336,3997.31,3928,4,False,False,TRANSMISSION,confirm,476.0,3996.0
C628411_2,C628411_2,C628411,UVJHQYIOXKWHFD-UHFFFAOYSA-N,C1=CCC=CC1,"Not specified, most likely a prism, grating, or hybrid spect",674.159,4963.77,4317,4,False,False,TRANSMISSION,confirm,676.0,4000.0
C6284408_0,C6284408_0,C6284408,MBBZMMPHUWSWHV-UHFFFAOYSA-N,CNCC(O)C(O)C(O)C(O)CO,DOW KBr FOREPRISM-GRATING,393.0,3808.0,3416,2,False,False,TRANSMISSION,confirm,400.0,3808.0
C6285058_0,C6285058_0,C6285058,ADCYRBXQAJXJTD-UHFFFAOYSA-N,CCC(=O)c1ccc(Cl)cc1,"Not specified, most likely a prism, grating, or hybrid spect",626.3270303956508,4933.399111988159,2087,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C6285343_0,C6285343_0,C6285343,JQKWGPZNJCEJDY-UHFFFAOYSA-N,CCCCCCCCCCOc1ccc(C(=O)c2ccc(OCCCCCCCCCC)cc2O)cc1,"Not specified, most likely a prism, grating, or hybrid spect",624.6993634313486,4916.420845624386,2040,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C6286302_0,C6286302_0,C6286302,FXJWTHBNVZNQQP-UHFFFAOYSA-N,O=C(O)C(Br)C(Br)c1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",625.2774668759262,4870.920603994156,2104,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C6286324_0,C6286324_0,C6286324,APWYALWJANASTQ-UHFFFAOYSA-N,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)s1,"Not specified, most likely a prism, grating, or hybrid spect",625.8879785695956,4977.600796416128,2045,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C628637_1,C628637_1,C628637,PGMYKACGEOXYJE-UHFFFAOYSA-N,CCCCCOC(C)=O,"Not specified, most likely a prism, grating, or hybrid spect",666.9378880744836,3952.5691699604745,2112,4,False,False,TRANSMISSION,confirm,668.0,3952.0
C628682_1,C628682_1,C628682,UBPGILLNMDGSDS-UHFFFAOYSA-N,CC(=O)OCCOCCOC(C)=O,"Not specified, most likely a prism, grating, or hybrid spect",629.4969689720944,4967.709885742673,2072,4,False,False,TRANSMISSION,confirm,630.0,4000.0
C6287123_0,C6287123_0,C6287123,OORQUAGUOJMPCS-UHFFFAOYSA-N,CCN(CC)c1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,"Not specified, most likely a prism, grating, or hybrid spect",624.750099960016,4970.178926441352,2258,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C6287190_0,C6287190_0,C6287190,QOZOFODNIBQPGN-UHFFFAOYSA-N,CC1CCNC(C)C1,"Not specified, most likely a prism, grating, or hybrid spect",624.4536030972899,4743.833017077799,2091,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C628739_0,C628739_0,C628739,AILKHAQXUAOOFU-UHFFFAOYSA-N,CCCCCC#N,"Not specified, most likely a prism, grating, or hybrid spect",625.0117189697306,4970.178926441352,2260,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C628762_1,C628762_1,C628762,LBKDGROORAKTLC-UHFFFAOYSA-N,ClCCCCCCl,BAIRD (GRATING),626.0,4000.0,3375,2,False,False,TRANSMISSION,confirm,626.0,4000.0
C628875_0,C628875_0,C628875,BSRDNMMLQYNQQD-UHFFFAOYSA-N,N#CCNCC#N,PERKIN-ELMER 521 (GRATING),240.0,3900.0,3661,2,False,False,,confirm,400.0,3900.0
C6288933_0,C6288933_0,C6288933,BNLUVMLJJNTHSU-UHFFFAOYSA-N,CCCSc1ncnc2[nH]cnc12,PERKIN-ELMER 21 (GRATING),604.0,4000.0,3397,2,False,False,TRANSMISSION,confirm,604.0,4000.0
C628977_1,C628977_1,C628977,XIRNKXNNONJFQO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OCC,"Not specified, most likely a prism, grating, or hybrid spect",624.7266820765915,4870.920603994156,2094,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C628999_1,C628999_1,C628999,NGDNVOAEIVQRFH-UHFFFAOYSA-N,CCCCCCCC(C)O,DOW KBr FOREPRISM-GRATING,451.0,3800.0,3350,2,False,False,TRANSMISSION,confirm,452.0,3800.0
C629038_1,C629038_1,C629038,SGRHVVLXEBNBDV-UHFFFAOYSA-N,BrCCCCCCBr,DOW KBr FOREPRISM-GRATING,449.592,3800.98,3853,4,False,False,TRANSMISSION,confirm,450.0,3800.0
C629049_3,C629049_3,C629049,LSXKDWGTSHCFPP-UHFFFAOYSA-N,CCCCCCCBr,DOW KBr FOREPRISM-GRATING,386.957,3801.74,3928,4,False,False,TRANSMISSION,confirm,400.0,3800.0
C629061_1,C629061_1,C629061,DZMDPHNGKBEVRE-UHFFFAOYSA-N,CCCCCCCCl,BAIRD (GRATING),630.0,4000.0,3371,2,False,False,TRANSMISSION,confirm,630.0,4000.0
C62908_0,C62908_0,C62908,UBWXUGDQUBIEIZ-UHFFFAOYSA-N,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2OC(=O)CCc1ccccc1,PERKIN-ELMER 21 (GRATING),654.0,4000.0,3347,2,False,False,TRANSMISSION,confirm,654.0,4000.0
C6291232_0,C6291232_0,C6291232,GPPRMDWJKBFBMZ-UHFFFAOYSA-N,Oc1ccc(N2CCOCC2)cc1,"Not specified, most likely a prism, grating, or hybrid spect",625.1797391750129,4933.399111988159,2108,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C629196_1,C629196_1,C629196,ALVPFGSHPUPROW-UHFFFAOYSA-N,CCCSSCCC,"Not specified, most likely a prism, grating, or hybrid spect",625.0,4923.682914820285,2261,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C6292553_0,C6292553_0,C6292553,WIGMLEPKVNVQSQ-UHFFFAOYSA-N,CC(=O)Nc1ccc2c(c1)-c1ccccc1C2,BAIRD (GRATING),631.0,4000.0,3370,2,False,False,TRANSMISSION,confirm,632.0,4000.0
C6292622_0,C6292622_0,C6292622,RNIZPDIBRXCMRD-OWOJBTEDSA-N,N#Cc1ccc(/C=C/c2ccc(C#N)cc2)cc1,"Not specified, most likely a prism, grating, or hybrid spect",624.1924510164973,4950.495049504951,2058,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C6292917_0,C6292917_0,C6292917,NGBBVGZWCFBOGO-UHFFFAOYSA-N,CC(N)Cc1ccc2c(c1)OCO2,PERKIN-ELMER 21 (GRATING),666.4534015781617,5030.181086519115,2663,2,False,False,TRANSMISSION,confirm,668.0,4000.0
C629312_0,C629312_0,C629312,BNYNJIKGRPHFAM-UHFFFAOYSA-N,CCCCCCC=NO,"Not specified, most likely a prism, grating, or hybrid spect",625.0117189697306,4950.495049504951,2110,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C629356_0,C629356_0,C629356,CCYKQVBIPYDCKS-UHFFFAOYSA-N,CCC[CH2][Hg][CH2]CCC,"Not specified, most likely a prism, grating, or hybrid spect",624.7383907988531,4909.180166912126,2260,4,False,True,TRANSMISSION,confirm,626.0,4000.0
C629414_1,C629414_1,C629414,OEIJHBUUFURJLI-UHFFFAOYSA-N,OCCCCCCCCO,DOW KBr FOREPRISM-GRATING,451.0,3812.0,3362,2,False,False,TRANSMISSION,confirm,452.0,3812.0
C6294311_1,C6294311_1,C6294311,LHNRHYOMDUJLLM-UHFFFAOYSA-N,CCCCCCSCCCCCC,"Not specified, most likely a prism, grating, or hybrid spect",625.2540094413356,4938.271604938272,2259,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C629594_2,C629594_2,C629594,BGHCVCJVXZWKCC-UHFFFAOYSA-N,CCCCCCCCCCCCCC,PERKIN-ELMER 180 (GRATING),295.065,3997.92,3565,4,False,False,TRANSMISSION,confirm,400.0,3996.0
C629607_0,C629607_0,C629607,WKJHMKQSIBMURP-UHFFFAOYSA-N,CCCCCCCCCCCCC#N,"Not specified, most likely a prism, grating, or hybrid spect",623.6007957146153,4847.309743092584,2100,4,False,False,TRANSMISSION,confirm,624.0,4000.0
C629652_0,C629652_0,C629652,LEMIDOZYVQXGLI-UHFFFAOYSA-N,CCCCCCCSCCCCCCC,"Not specified, most likely a prism, grating, or hybrid spect",624.742293803806,4909.180166912126,2254,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C629732_1,C629732_1,C629732,GQEZCXVZFLOKMC-UHFFFAOYSA-N,C=CCCCCCCCCCCCCCC,BECKMAN IR-12 (GRATING),402.0,3998.0,3597,2,False,False,TRANSMISSION,confirm,402.0,3998.0
C6298164_0,C6298164_0,C6298164,OYHLLEIHNUZMHX-UHFFFAOYSA-N,C(=NNc1ncnc2nc[nH]c12)c1cccnc1,PERKIN-ELMER 21 (GRATING),657.563,3916.18,2614,2,False,False,TRANSMISSION,confirm,658.0,3916.0
C6298197_1,C6298197_1,C6298197,MEQBJJUWDCYIAB-UHFFFAOYSA-N,Nc1cccnc1Cl,PERKIN-ELMER,646.3873411503109,3988.831272437176,1956,4,False,False,TRANSMISSION,confirm,648.0,3988.0
C6298528_0,C6298528_0,C6298528,KXRNTXGADSNVIH-UHFFFAOYSA-N,COc1ncnc2c1ncn2CC(=O)O,PERKIN-ELMER 21 (GRATING),604.755,4012.0,3396,2,False,False,TRANSMISSION,confirm,606.0,4000.0
C6299736_0,C6299736_0,C6299736,PLCFYBDYBCOLSP-UHFFFAOYSA-N,C=CCOC(=O)CC(O)(CC(=O)OCC=C)C(=O)OCC=C,"Not specified, most likely a prism, grating, or hybrid spect",625.7430698955009,4970.178926441352,2261,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C630013_1,C630013_1,C630013,HMSWAIKSFDFLKN-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCCCC,BECKMAN IR-9 (GRATING),404.0,3806.0,3403,2,False,False,TRANSMISSION,confirm,404.0,3806.0
C63003_0,C63003_0,C63003,WVAMBAWFDOYFOD-DQXCSHPPSA-N,C[C@]12CCC(=O)C=C1[C@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,BECKMAN IR-7,597.15,3978.53,4747,4,False,False,TRANSMISSION,confirm,598.0,3978.0
C6300807_0,C6300807_0,C6300807,GGGQWIAICGUXJU-UHFFFAOYSA-N,CN(C)c1ccc(C=NNc2ncnc3[nH]cnc23)cc1,PERKIN-ELMER 21 (GRATING),598.576,3804.66,2634,2,False,False,TRANSMISSION,confirm,600.0,3804.0
C6301128_0,C6301128_0,C6301128,AVXJAQDWWJILLN-VMPITWQZSA-N,O=C1NC(=S)S/C1=C/c1cccc([N+](=O)[O-])c1,"Not specified, most likely a prism, grating, or hybrid spect",626.6959960392813,5000.0,2043,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C630206_1,C630206_1,C630206,QVLAWKAXOMEXPM-UHFFFAOYSA-N,ClCC(Cl)(Cl)Cl,PERKIN-ELMER 283,206.165,4020.94,3327,4,False,False,TRANSMISSION,confirm,400.0,4000.0
C63021454_0,C63021454_0,C63021454,BRQKCXRFVLZIPZ-UHFFFAOYSA-N,O=C(c1ccc2ccccc2c1)N1CC1,DOW KBr FOREPRISM-GRATING,457.0,3800.0,3344,2,False,False,TRANSMISSION,confirm,458.0,3800.0
C6303646_0,C6303646_0,C6303646,PEWQLLOHRHFMOT-UHFFFAOYSA-N,Cl.NCC1CC2CCC1CC2,PERKIN-ELMER 157,673.0,4000.0,3328,2,True,False,TRANSMISSION,confirm,674.0,4000.0
C6304898_0,C6304898_0,C6304898,NGMYCWFGNSXLMP-UHFFFAOYSA-N,CC(=O)Oc1cccc(C(=O)O)c1,"Not specified, most likely a prism, grating, or hybrid spect",625.5199634696341,4982.561036372696,2095,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C630568_0,C630568_0,C630568,DOMWKUIIPQCAJU-LJHIYBGHSA-N,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,PERKIN-ELMER 21 (GRATING),661.0,4000.0,3340,2,False,False,,confirm,662.0,4000.0
C63058_0,C63058_0,C63058,AEMFNILZOJDQLW-WFZCBACDSA-N,C[C@]12CCC(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12,BECKMAN IR-7,594.176,4006.45,4688,4,False,False,TRANSMISSION,confirm,596.0,4000.0
C63075069_0,C63075069_0,C63075069,BIYXGLPPMRDUNY-UHFFFAOYSA-N,CCCCCOC(=O)Nc1ccccc1,"Not specified, most likely a grating spectrometer.",666.7066690668106,4887.585532746823,1956,4,False,False,TRANSMISSION,confirm,668.0,4000.0
C630762_1,C630762_1,C630762,PEQHIRFAKIASBK-UHFFFAOYSA-N,c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,PERKIN-ELMER 521 (GRATING),257.0,3804.0,3548,2,False,False,TRANSMISSION,confirm,400.0,3804.0
C63076620_0,C63076620_0,C63076620,BWTNJRCDYGLTRF-UHFFFAOYSA-N,CCCCCOc1ccc(Br)cc1Br,"Not specified, most likely a prism, grating, or hybrid spect",627.8409804364751,4923.682914820285,2124,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C6309304_0,C6309304_0,C6309304,KLBOFRLEHJAXIU-UHFFFAOYSA-N,CCCCN(CCCC)CCCC.Cl,PERKIN-ELMER 157,668.0,4000.0,3333,2,True,False,TRANSMISSION,confirm,668.0,4000.0
C6310210_0,C6310210_0,C6310210,AEIOZWYBDBVCGW-UHFFFAOYSA-N,CC(C)(C)c1ccccc1N,BECKMAN IR-4 (HYBRID PRISM-GRATING),627.0,4000.0,3374,2,False,False,TRANSMISSION,confirm,628.0,4000.0
C631221_1,C631221_1,C631221,PFZYFZRUPFUEOB-UHFFFAOYSA-N,CCOC(=O)C(Br)(Br)C(=O)OCC,"Not specified, most likely a prism, grating, or hybrid spect",624.4770005120711,4916.420845624386,2050,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C6312669_0,C6312669_0,C6312669,HDFTZBLKBXGFGD-UHFFFAOYSA-N,OCCN(CCO)c1ncnc2[nH]cnc12,PERKIN-ELMER 221 (GRATING),631.042,4023.3,2577,2,False,False,TRANSMISSION,confirm,632.0,4000.0
C631287_0,C631287_0,C631287,OIRQLILPXCJMIY-UHFFFAOYSA-N,CC(Br)(CBr)CBr,BECKMAN IR-9 (GRATING),402.0,3800.0,3399,2,False,False,TRANSMISSION,confirm,402.0,3800.0
C631367_0,C631367_0,C631367,VCZQFJFZMMALHB-UHFFFAOYSA-N,CC[Si](CC)(CC)CC,BECKMAN IR-4 (HYBRID PRISM-GRATING),666.000666000666,4950.495049504951,2599,4,False,False,TRANSMISSION,confirm,668.0,4000.0
C631403_0,C631403_0,C631403,GKXDJYKZFZVASJ-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[I-],"Not specified, most likely a prism, grating, or hybrid spect",623.9198387791137,4880.429477794046,2102,4,True,False,TRANSMISSION,confirm,624.0,4000.0
C6316092_0,C6316092_0,C6316092,BVMACTVHXCMJBD-UHFFFAOYSA-N,CCNc1cc(Cl)nc(N)n1,PERKIN-ELMER 21 (GRATING),609.787,4005.5,2673,2,False,False,TRANSMISSION,confirm,610.0,4000.0
C6316105_0,C6316105_0,C6316105,XNQJDZTZJFSYQN-UHFFFAOYSA-N,CCNc1nc(N)nc(Cl)c1N=Nc1ccc(Cl)cc1,PERKIN-ELMER 21 (GRATING),640.0,4000.0,3361,2,False,False,TRANSMISSION,confirm,640.0,4000.0
C6318372_0,C6318372_0,C6318372,HIWUQEXWRIIIKB-VMPITWQZSA-N,O=C1NC(=S)S/C1=C/c1ccc(Cl)cc1,"Not specified, most likely a prism, grating, or hybrid spect",626.3034941471939,4950.495049504951,2119,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C6318430_0,C6318430_0,C6318430,WSXGQYDHJZKQQB-UHFFFAOYSA-N,O=C(O)CCc1ccncc1,BECKMAN IR-9 (GRATING),402.0,3808.0,3407,2,False,False,TRANSMISSION,confirm,402.0,3808.0
C632020_0,C632020_0,C632020,NQCQVNHLNXCSPY-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)OCCCCl)cc1,"Not specified, most likely a prism, grating, or hybrid spect",625.2501000400159,4870.920603994156,2102,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C6320510_0,C6320510_0,C6320510,VRUKGUBMRBLJJW-TWGQIWQCSA-N,COc1ccc(/C=C2\SC(=O)NC2=O)cc1,"Not specified, most likely a prism, grating, or hybrid spect",626.3858787567493,4965.24329692155,2040,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C6320963_0,C6320963_0,C6320963,DBIVLAVBOICUQX-UHFFFAOYSA-N,NC(=O)CCBr,PERKIN-ELMER 521 (GRATING),240.0,3816.0,3577,2,False,False,,confirm,400.0,3816.0
C6324658_0,C6324658_0,C6324658,GMOUGOGLADCJGU-UHFFFAOYSA-N,CC(=O)C(c1ccccc1)(c1ccccc1C)c1ccccc1C,"Not specified, most likely a prism, grating, or hybrid spect",664.589,3976.95,3543,4,False,False,TRANSMISSION,confirm,666.0,3976.0
C632473_0,C632473_0,C632473,SRGIVPUDHITDMK-UHFFFAOYSA-N,COc1ccc2c(c1O)-c1c3c(cc4c1C(C2)N(C)CC4)OCO3.Cl,PERKIN-ELMER 21 (GRATING),663.0,4000.0,3338,2,True,False,TRANSMISSION,confirm,664.0,4000.0
C632564_1,C632564_1,C632564,UQSBVZIXVVORQC-UHFFFAOYSA-N,CCOC(=O)C(C(=O)OCC)C(C(=O)OCC)C(=O)OCC,PERKIN-ELMER,647.8823963874078,4889.97555012225,2031,4,False,False,TRANSMISSION,confirm,648.0,4000.0
C6327522_0,C6327522_0,C6327522,PPGXIFWHXQZPKV-UHFFFAOYSA-N,CCCCCCCCOC(=O)Nc1ccccc1,"Not specified, most likely a grating spectrometer.",666.6844449185312,4950.495049504951,1960,4,False,False,TRANSMISSION,confirm,668.0,4000.0
C632791_0,C632791_0,C632791,QHWKHLYUUZGSCW-UHFFFAOYSA-N,O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,PERKIN-ELMER 283,250.811,4003.25,3856,4,False,False,TRANSMISSION,confirm,400.0,4000.0
C6331039_0,C6331039_0,C6331039,VCVLJCHFJSSEDG-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(C=NNc2ncnc3nc[nH]c23)cc1,PERKIN-ELMER 21 (GRATING),607.0,4010.0,3394,2,False,False,TRANSMISSION,confirm,608.0,4000.0
C6331915_0,C6331915_0,C6331915,WWMYHQCOEFJVFT-UHFFFAOYSA-N,CCCOc1nc(N)nc2nc[nH]c12,PERKIN-ELMER 21 (GRATING),601.01,4012.0,3400,2,False,False,TRANSMISSION,confirm,602.0,4000.0
C6333079_0,C6333079_0,C6333079,QWQNERTZFZXGFS-UHFFFAOYSA-N,O=C(c1ccccc1)c1c(O)ccc2ccccc12,"Not specified, most likely a prism, grating, or hybrid spect",628.6066305427389,4948.045522018803,2129,4,False,False,TRANSMISSION,confirm,630.0,4000.0
C6333660_0,C6333660_0,C6333660,UOAILLAMPSSARV-UHFFFAOYSA-N,CNc1nc(NC)c2[nH]cnc2n1,PERKIN-ELMER 21 (GRATING),608.0,4000.0,3393,2,False,False,TRANSMISSION,confirm,608.0,4000.0
C6335075_0,C6335075_0,C6335075,FFGNBQLGIGNAMP-UHFFFAOYSA-N,O=C(CCl)OCC(NC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,PERKIN-ELMER 21 (GRATING),613.106,3818.18,2707,2,False,False,TRANSMISSION,confirm,614.0,3818.0
C6335348_0,C6335348_0,C6335348,CIGSKJKGTWNQAX-UHFFFAOYSA-N,O=C(CBr)N(c1ccccc1)c1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",674.157,3992.52,3545,4,False,False,TRANSMISSION,confirm,676.0,3992.0
C6338836_0,C6338836_0,C6338836,OXFBXBNTAMFMNS-UHFFFAOYSA-N,CC1CCC(=O)C(C(=O)C2CC(=O)NC(=O)C2)C1,PERKIN-ELMER 21 (GRATING),602.0,4007.0,3399,2,False,False,TRANSMISSION,confirm,602.0,4000.0
C6339522_0,C6339522_0,C6339522,KSQWUMVUPBMLKB-UHFFFAOYSA-N,O=C(CCl)Nc1ccc(SSc2ccc(NC(=O)CCl)cc2)cc1,"Not specified, most likely a prism, grating, or hybrid spect",675.373,3987.87,3552,4,False,False,TRANSMISSION,confirm,676.0,3986.0
C6339793_0,C6339793_0,C6339793,RAYIDZVPIAJJPF-YVMONPNESA-N,O=C1NC(=S)S/C1=C\c1ccc(O)cc1,"Not specified, most likely a prism, grating, or hybrid spect",625.5082254331644,4918.839153959666,2111,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C6341146_0,C6341146_0,C6341146,AWJQHUSRHUQUAI-UHFFFAOYSA-N,O=C1C2CCCCC2C(=O)N1c1ccc2c(c1)Cc1ccccc1-2,DOW KBr FOREPRISM-GRATING,469.0,3800.0,3332,2,False,False,TRANSMISSION,confirm,470.0,3800.0
C634219_0,C634219_0,C634219,MYKATFBGLTVMQX-UHFFFAOYSA-M,CCN1C=C/C(=C\c2ccc3ccccc3[n+]2CC)c2ccccc21.[I-],"Not specified, most likely a prism, grating, or hybrid spect",624.9921875976551,4952.947003467063,2246,4,True,False,TRANSMISSION,confirm,626.0,4000.0
C63423_0,C63423_0,C63423,GUBGYTABKSRVRQ-DCSYEGIMSA-N,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,PERKIN-ELMER 21 (GRATING),667.0,4000.0,3334,2,False,False,TRANSMISSION,confirm,668.0,4000.0
C6343766_0,C6343766_0,C6343766,CPFBIBCZHAOUDH-UHFFFAOYSA-N,N#C/C(=N\c1ccccc1)Nc1ccccc1,BECKMAN IR-9 (GRATING),407.0,3800.0,3394,2,False,False,TRANSMISSION,confirm,408.0,3800.0
C63449810_0,C63449810_0,C63449810,KOXGHOLJUDEKOQ-UHFFFAOYSA-N,CC(C)(C)c1ccc(OP(=O)(Cl)Oc2ccccc2)cc1,"Not specified, most likely a prism, grating, or hybrid spect",628.8635806234554,4967.709885742673,2126,4,False,False,TRANSMISSION,confirm,630.0,4000.0
C6345637_0,C6345637_0,C6345637,PMZHONATLZBKIL-UHFFFAOYSA-N,CC(=O)OC(OC(C)=O)c1ccccc1[N+](=O)[O-],BECKMAN IR-9 (GRATING),398.0,3800.0,3403,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C634935_1,C634935_1,C634935,NATVSFWWYVJTAZ-UHFFFAOYSA-N,Nc1c(Cl)cc(Cl)cc1Cl,BECKMAN IR-9 (GRATING),398.0,3816.0,3419,2,False,False,TRANSMISSION,confirm,400.0,3816.0
C635461_1,C635461_1,C635461,LBUJPTNKIBCYBY-UHFFFAOYSA-N,c1ccc2c(c1)CCCN2,"Not specified, most likely a prism, grating, or hybrid spect",625.156289072268,4899.559039686428,2097,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C63548925_0,C63548925_0,C63548925,KKRQFZYXQHIORO-UHFFFAOYSA-N,CC(=O)OCc1c(C)cc(C)cc1C,DOW KBr FOREPRISM-GRATING,460.0,3800.0,3341,2,False,False,TRANSMISSION,confirm,460.0,3800.0
C635530_0,C635530_0,C635530,JLLXSRLEXBECPY-UHFFFAOYSA-N,O=C(O)COc1ccccc1C(=O)O,"Not specified, most likely a prism, grating, or hybrid spect",625.2735571812668,4933.399111988159,2109,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C635938_0,C635938_0,C635938,FUGKCSRLAQKUHG-UHFFFAOYSA-N,O=Cc1cc(Cl)ccc1O,"Not specified, most likely a prism, grating, or hybrid spect",625.4730139668125,4940.711462450593,2104,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C636215_0,C636215_0,C636215,OGVXWEOZQMAAIM-UHFFFAOYSA-N,Cc1ccccc1N.Cl,PERKIN-ELMER 180 (GRATING),383.0,3800.0,3418,2,True,False,TRANSMISSION,confirm,400.0,3800.0
C636306_1,C636306_1,C636306,GUMCAKKKNKYFEB-UHFFFAOYSA-N,Nc1cc(Cl)c(Cl)cc1Cl,"Not specified, most likely a prism, grating, or hybrid spect",628.9308176100628,4854.368932038835,2074,4,False,False,TRANSMISSION,confirm,630.0,4000.0
C636533_0,C636533_0,C636533,JLVWYWVLMFVCDI-UHFFFAOYSA-N,CCOC(=O)c1cccc(C(=O)OCC)c1,BECKMAN IR-9 (GRATING),400.0,3800.0,3401,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C636793_0,C636793_0,C636793,IBTWUVRCFHJPKN-UHFFFAOYSA-N,Cl.O=C(O)c1cccnc1,"Not specified, most likely a prism, grating, or hybrid spect",624.742293803806,4933.399111988159,2053,4,True,False,TRANSMISSION,confirm,626.0,4000.0
C636862_0,C636862_0,C636862,DAJICUYKPNPGQQ-FNORWQNLSA-N,O=C1NC(=S)N/C1=C/c1ccccc1O,"Not specified, most likely a prism, grating, or hybrid spect",625.4808383945158,4952.947003467063,2260,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C636975_0,C636975_0,C636975,FKZXYJYTUSGIQE-UHFFFAOYSA-N,NNC(=O)c1ccc([N+](=O)[O-])cc1,"Not specified, most likely a prism, grating, or hybrid spect",625.4808383945158,4952.947003467063,2260,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C636997_0,C636997_0,C636997,ZWWXDCOPVYATOQ-UHFFFAOYSA-N,Cl.NNc1ccc([N+](=O)[O-])cc1,"Not specified, most likely a prism, grating, or hybrid spect",631.5044963120138,4899.559039686428,2016,4,True,False,TRANSMISSION,confirm,632.0,4000.0
C637127_0,C637127_0,C637127,CEGOLXSVJUTHNZ-UHFFFAOYSA-K,CCCCCCCCCCCCCCCCCC(=O)[O][Al]([O]C(=O)CCCCCCCCCCCCCCCCC)[O]C(=O)CCCCCCCCCCCCCCCCC,BAIRD (PRISM),625.7234927885368,5086.46998982706,2928,2,False,True,TRANSMISSION,confirm,626.0,4000.0
C63725553_0,C63725553_0,C63725553,WLCLBOVXRZPLIW-UHFFFAOYSA-N,Cl.c1ccc2[nH]ncc2c1,PERKIN-ELMER 157,668.0,4000.0,3333,2,True,False,TRANSMISSION,confirm,668.0,4000.0
C6373155_0,C6373155_0,C6373155,XLXOPVQPBPLVHP-UHFFFAOYSA-N,CC(=O)Nc1ccc(N)cc1N,BECKMAN IR-9 (GRATING),403.524,3800.0,3856,2,False,False,,confirm,404.0,3800.0
C637398_0,C637398_0,C637398,HHLJUSLZGFYWKW-UHFFFAOYSA-N,Cl.OCCN(CCO)CCO,PERKIN-ELMER 521 (GRATING),248.0,3810.0,3563,2,True,False,,confirm,400.0,3810.0
C637503_0,C637503_0,C637503,QROGIFZRVHSFLM-UHFFFAOYSA-N,CC=Cc1ccccc1,PERKIN-ELMER 521 (GRATING),645.374,4004.86,2543,4,False,False,TRANSMISSION,confirm,646.0,4000.0
C637536_1,C637536_1,C637536,MWCGLTCRJJFXKR-UHFFFAOYSA-N,CC(=S)Nc1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",627.4391697724906,4965.24329692155,2030,4,False,False,TRANSMISSION,confirm,628.0,4000.0
