file_id,analysis_id,sample_id,inchikey,smiles_canonical,instrument,x_min,x_max,n_points,resolution,is_multifragment,has_unusual_elements,sampling_procedure,split
d4d0e8f4-ca49-4ea3-ba99-edb31d2f50a7,500160,44132,CACMLFZOXRTUGN-UHFFFAOYSA-N,c1cc(-c2cccc3cc[nH]c23)cc(-c2cccc3cc[nH]c23)c1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d50755bd-1c77-42fd-a5bf-77e9f70995ac,552342,55589,DMUOHKUJVVFWET-UHFFFAOYSA-N,CCOC(=O)c1cc(-c2cc(C)c(Br)cc2C)c(C)s1,Bruker Alpha ATR,373.82813,3997.4121,2560,4.0,False,False,Diamant ATR,confirm
d52143fc-acb3-41e9-83dd-cee7cd84b826,501092,44365,DJINGZQBQMFKGX-UHFFFAOYSA-N,N#Cc1cc2ccc1CCc1ccc(c(Br)c1)CC2,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d54a6402-e955-4a6b-a22e-502367e88a0f,511397,46962,VSSZQPPDIOMEAK-MYHNWECRSA-L,CCOC(=O)c1ccc(/C2=C3\C=CC(=N3)/C(c3ccccc3/C3=C4\C=CC(=N4)/C(c4ccccc4)=c4/cc/c5[n]4[Ni][n]4c(ccc43)/C(c3ccccc3)=C3/C=CC(=N3)\C=5c3ccccc3)=c3/cc/c4[n]3[Ni][n]3c(ccc32)/C=C2/C=CC(=N2)\C=4c2ccc(C(=O)OCC)cc2)cc1,IR,373.96442,3997.453,2559,4.0,False,True,Diamant-ATR,confirm
d5854781-1b9b-4c7a-9d26-86b243c056be,20737,2623,BMIMNRPAEPIYDN-UHFFFAOYSA-N,Cc1nc2ccccc2[nH]c1=O,Bruker Alpha,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d5c1dfab-f43f-4783-b056-2d9dec156f3d,499552,43980,RCIALUQBBGHOQX-BUHFOSPRSA-N,CN(C)/C=C/C(=O)c1c2ccc(c1O)CCc1ccc(cc1)CC2,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d5c757d6-946a-4059-8d74-a681604abcc7,610306,73158,PIKLCVQDBVTHFG-UHFFFAOYSA-M,C[n+]1ccccc1-c1ccccn1.[I-],Shimadzu IRTracer 100,450.3862,4000.433,3682,,True,False,,dev
d5d644ed-4061-4483-bf50-892e60ecb921,543962,53848,LKAJRMAAMHMBJY-UHFFFAOYSA-N,Cc1cc(C(=O)O)cc(C)c1-n1cc[n+](-c2c(C)cc(C(=O)O)cc2C)c1.[Cl-],Bruker Alpha ATR,373.96442,3997.453,2559,4.0,True,False,Diamant-ATR,confirm
d5d9cdaf-1d4e-4180-8007-0095d314d5d3,499440,43952,OKJIRPAQVSHGFK-UHFFFAOYSA-N,CC(=O)NCC(=O)O,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
d610eb50-d98f-491e-a431-e6285b1aefb8,522573,49341,DUWZSLVPQIKYHU-UHFFFAOYSA-N,NNc1nc2ccccc2nc1-c1ccccc1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d610effb-9c8b-4f8f-8d51-e13390616755,616037,74792,BLJPCFCXXBZYPN-UHFFFAOYSA-N,CC(=O)c1ccc(Nc2nc3ccccc3nc2N)cc1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d61cf9ec-5da9-45cb-b5b8-f289a57149de,501112,44370,XCZVBGQHMCFXSF-UHFFFAOYSA-N,O=C1CCCC(C(CCCl)=C2SCCS2)C1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d62d305b-dd7a-4e9a-be0d-1e0ba0d8ac13,500532,44225,CFLDWDVCLODTOS-UHFFFAOYSA-N,Cc1cc(-c2ccc(C(=O)OC(C)C)cc2)c(C)cc1-c1ccc(C(=O)OC(C)C)cc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
d67ed6ea-4086-416c-9517-e8345e2561c2,528340,50368,NNBPDTIAUHMYEL-UHFFFAOYSA-N,NCCCn1cc(-c2nc3ccccc3nc2-c2ccccc2)nn1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
d69b8927-ed1f-4ddd-a881-9a10c733dfb9,677028,88049,KBHXJGARDJLTNF-UHFFFAOYSA-N,O=C(Nc1ccccc1C#Cc1ccccc1)c1ccc(C(F)(F)F)cc1,Bruker Alpha-P ATR,373.96442,3997.453,2559,,False,False,,confirm
d69fc485-53c5-4621-892a-4c9fc5bee418,501404,44443,MXMAXVNQPZJOHU-UHFFFAOYSA-N,F[B-](F)(F)c1cc2ccc1CCc1ccc(c(Br)c1)CC2.[K+],Bruker ALPHA,373.96442,3997.453,2559,4.0,True,True,ATR platinum Diamond 1 Refl,confirm
d6bfc980-3c58-4bb2-a75f-3c6a3112a28f,501824,44548,SRGUIJLJERBBCM-UHFFFAOYSA-N,CCOC(=O)C1CC1c1ccccc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
d6d8eb0c-3c09-4d7b-b98c-a3e8ce61b12f,672845,87071,JTWMUOKHSWMGAZ-UHFFFAOYSA-N,CCCn1c(-c2ccc(F)cc2)c(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2ccccc21,Bruker Alpha-P ATR,373.96442,3997.453,2559,4.0,False,False,ATR Diamant,confirm
d7324cea-ee88-445e-9029-4915e106393b,500616,44246,VWFQZAUFGDUFFV-KGWXUPNOSA-N,C=CCO[C@@H]1OC(COCc2ccccc2)[C@@H](OC(C)=O)[C@H](O[C@@H]2OC(CF)[C@@H](O)[C@H](OC(C)=O)C2OC(C)=O)C1NC(C)=O,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,dev
d74222ba-6a6c-4321-a7ef-e76898e4688e,621871,76057,HIJXLLJBVNQJME-UHFFFAOYSA-N,COC(=O)c1c(-n2cc(-c3ccc(Br)cc3)nn2)c(C(=O)OC)c(-n2cc(-c3ccc(Br)cc3)nn2)c(C(=O)OC)c1-n1cc(-c2ccc(Br)cc2)nn1,Bruker Avance AV 400,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d77c89b5-dc4b-4521-b988-b0ef09ad21c6,639332,79592,GQFHEVHUGUNLCC-UHFFFAOYSA-N,COC(=O)c1ccc2cccc(N=C(N(C)C)N(C)C)c2n1.COC(=O)c1ccc2cccc(N=C(N(C)C)N(C)C)c2n1.F[B-](F)(F)F.F[B-](F)(F)F.[Cu+2],SHIMADZU IRTRACER-100,249.7859,4000.433,3890,,True,True,,confirm
d782083c-4b1e-471d-a6b7-1b80c3658c31,549706,55086,FRUIOTIVENFZJQ-UHFFFAOYSA-N,Cc1cc(C(=O)c2ccccc2[N+](=O)[O-])cc(C)n1,Bruker Alpha-P ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d7a1c125-f2c9-4787-8725-71bcf7ea4f1d,501812,44545,LFQWTDKRDROWBN-ISDWTXNASA-N,CC(=O)OC1[C@@H](OC(C)=O)OC(CN=[N+]=[N-])[C@@H](OC(C)=O)[C@@H]1OC(C)=O,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
d7aef7fd-3da4-4d5a-bd9e-43b20c43f8de,499976,44086,WTHUWXPBPNTSHJ-UHFFFAOYSA-N,Cc1ccc(C)c(C=O)c1O,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d7eac895-6fed-42e4-875e-d4995b34fb01,500976,44336,FIHILUSWISKVSR-UHFFFAOYSA-N,Brc1ccc2[nH]c3ccc(Br)cc3c2c1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d7ec5f0e-658f-4cb7-8861-aeaa2a5303bc,499444,43953,BOCUKCCVJHSOGA-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)C2CCCCCCCC2=O)cc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d7ffd701-98e5-4ccb-a8d0-4295ab2596f6,552251,55582,WKPXHJQLONTGKN-UHFFFAOYSA-N,CCOC(=O)c1cc(C2=C(c3cc(C(=O)OCC)sc3C)C(F)(F)C(F)(F)C2(F)F)c(C)s1,Bruker Alpha ATR,373.82813,3997.4121,2560,4.0,False,False,Diamant-ATR,dev
d8436045-9952-4d89-974f-d5a9d8d6bc32,500852,44305,IIBBKOJOJPNZAF-UHFFFAOYSA-N,CCCCCCCCn1cc(C(=O)c2ccccc2)c2ccccc21,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d85489b0-9380-4e82-a9fc-a4a6c44ea6b0,501184,44388,IROITDSZMKWTSF-UHFFFAOYSA-L,[Cl][Pt]1([Cl])[NH]CC[NH]1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,True,ATR platinum Diamond 1 Refl,confirm
d85d4aa7-388e-4339-8cef-ed4602fa839e,501588,44489,IMOLFLXWIUQUFC-UHFFFAOYSA-N,Cc1sc(C(=O)O)cc1C1=C(c2cc(C(=O)O)sc2C)C(F)(F)C(F)(F)C1(F)F,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
d8762c3e-aba2-47d9-b707-f665d4f9d7d9,499800,44042,NKFUMXIARBFRPH-UHFFFAOYSA-N,O=Cc1ccc(C(c2ccc(C=O)cc2)(c2ccc(C=O)cc2)c2ccc(C=O)cc2)cc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
d87e5771-5483-4620-8056-2ccf60343e29,499740,44027,NQAMRTZWCVAOCD-UHFFFAOYSA-N,CC(=O)SCc1c2ccccc2c(CSC(C)=O)c2ccccc12,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d8b42158-b4a3-465d-8bd1-738818c05ea9,504501,45205,GOVQMDQNGYKJEV-UHFFFAOYSA-N,c1cc(-c2cc3ccc2CCc2ccc(cc2)CC3)cs1,Bruker IFS88,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d8caf3f6-10ae-4a70-88e0-ea43df41823b,500772,44285,RJOYWTPJYZNRJD-UHFFFAOYSA-N,Brc1cc2ccc1CCc1ccc(cc1)CC2,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d8e30ed5-17ca-4752-a3d9-5098463ea447,500124,44123,JHLABSLOXSXFQZ-UHFFFAOYSA-N,Cc1nnc(-c2c(-n3c4ccccc4c4ccccc43)c(-c3nnc(C)o3)c(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)c2-n2c3ccccc3c3ccccc32)o1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
d8ed56f2-ca6e-4d89-982e-3ffb32d1306c,499180,43887,XEVIUPKBMXSALX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCOC(=O)C(=O)O,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d90d0df9-0cc0-4934-aa42-571813d46811,501412,44445,KBCNUEXDHWDIFX-UHFFFAOYSA-N,CCCCCCC(C)(C)O,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
d9409873-032e-4b3d-beb8-c8fb342048ba,511137,46896,SNXKMNZEFGGYRK-CYKJDXMYSA-N,C1=C/C2=C(\c3ccccc3)c3ccc4[n]3[Ni][n]3/c(cc/c3=C(\c3ccccc3)C3=N/C(=C\4c4ccccc4/C4=c5\cc/c6[n]5[Ni][n]5c(ccc5/C(c5ccccc5)=C5/C=CC4=N5)/C(c4ccccc4)=C4/C=CC(=N4)\C=6c4ccccc4)C=C3)=C(/c3ccccc3)C1=N2,IR,373.96442,3997.453,2559,4.0,False,True,Diamant-ATR,confirm
d97b7327-d937-44cd-8113-98e7d6b4b5b7,527709,50251,QZORWNVMFCCVKY-UHFFFAOYSA-N,C[Si](C)(C)C#Cc1nc2ccccc2nc1-c1ccccc1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d97cd1c0-c686-45a2-9b3c-4a6ddd822e28,501356,44431,HVPGYAGVCOFPJH-UHFFFAOYSA-N,Fc1ccc(-c2nc3cc(C(F)(F)F)ccc3s2)cc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
d9c31575-5697-42eb-b85f-c11c1cfef6f3,617675,75242,JHAXFHTYOKXUIN-UHFFFAOYSA-N,COC(=O)c1c(N(C)C)c(C(=O)OC)c(N(C)C)c(C(=O)OC)c1N(C)C,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d9e285f1-e9cd-4b66-b38e-bb60266b82a6,549562,55049,RWIQYXQGBDEXDU-UHFFFAOYSA-N,c1ccc(Nc2cc3ccc2CCc2ccc(cc2)CC3)cc1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant ATR,confirm
d9e9938d-4467-4b23-b8f4-362813fc363c,512971,47292,SYLHUQHUTGQNDF-UHFFFAOYSA-N,CC(C)N(C(=O)Nc1cc2ccc1CCc1ccc(c(NC(=O)N(C(C)C)C(C)C)c1)CC2)C(C)C,"Bruker, model IFS 88",373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
d9f5ac64-ac97-4ecf-8ba2-d346513efe1a,501012,44345,XJWGUCRNMMHREZ-UHFFFAOYSA-N,O=C(OI(OC(=O)c1cccc(Cl)c1)c1ccccc1)c1cccc(Cl)c1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d9fc363b-d9a8-42fe-87c8-dff6c4e90a00,20522,2585,HBYIQMQTYDBABY-UHFFFAOYSA-N,CC(=O)Nc1ccc(-n2ccc(C)n2)cc1,Bruker IFS 88,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
d9fddae0-269f-40b5-98c5-c0ec6097a250,606473,72188,SGSFNZOKVYTGRR-UHFFFAOYSA-L,C1=CCCC=CCC1.[I][Pt][I],BRUKER ALPHA,373.96442,3997.453,2559,4.0,True,True,Diamant-ATR,confirm
da3c0fc9-abdd-4655-b427-5a79c3feb16f,633496,78334,GEFBQFBDCKVRHL-UHFFFAOYSA-N,COc1ccc(C#Cc2ccccc2N(Cc2ccccc2)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,Bruker Alpha-P ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
da4f59fb-69db-4c4a-a9cd-71de5e41a848,500840,44302,ZAOKDVBETBFRSN-UHFFFAOYSA-N,CCCCCn1cc(C(=O)c2ccc3ccccc3c2)c2ccccc21,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
da7a74a8-1732-40d7-9bda-a6dcbe145b50,502148,44629,CCPQGBVKVSOMQZ-UHFFFAOYSA-N,CCOc1cc(OC)c2cc(C)c(=O)oc2c1,Bruker ALPHA,399.65625,3996.5625,1765,4.0,False,False,Instrument type and / or accessory,confirm
da915041-8672-43f2-bd13-29a3cedb60fd,505995,45600,NVDBEHXDGKUWAW-UHFFFAOYSA-N,O=S(=Nc1ccc(Cl)cc1)(c1ccccc1)C12CC(C1)C2,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
daa3e514-4905-4d02-a974-9e128a14810b,500812,44295,IEYNGBRNWVUXST-UHFFFAOYSA-N,Clc1ccccc1SC12CC(C1)C2,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
dac23af0-4d3d-4ede-8284-5c3976a72119,634044,78453,YKTZEDKRYOIMNU-UHFFFAOYSA-N,CCCCc1cn(-c2nc3ccccc3nc2C(C)C)nn1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
dac71802-2c3a-4224-875c-7b2b0bdd1079,502188,44639,AOXOMZYRICNLQZ-UHFFFAOYSA-N,C[Si](C)(C)C#Cc1ccccc1C#C[Si](C)(C)C,Bruker ALPHA,399.65625,3996.5625,1765,4.0,False,False,Instrument type and / or accessory,confirm
dacb1e1c-f0a7-4d94-8016-dbc00b75b4ff,499092,43865,BVRKKCXFTRHBLP-UHFFFAOYSA-N,Cc1cc(C)cc(NC(=S)Nc2cc(C)cc(C)c2)c1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
dad63550-8be8-48ad-8556-51805c24e1b1,501472,44460,VBRXSYWNZWFBAQ-UHFFFAOYSA-N,CCOC(=O)c1cc(-c2ccc(-c3cc(C(=O)OCC)sc3C)cc2)c(C)s1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
dad95220-3097-4e6f-8b2e-9941608da84e,507265,45936,TWDWAAYCQHATGX-UHFFFAOYSA-N,O=S(=Nc1ccccc1)(c1ccccc1)C12CC(C1)C2,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
db179aa7-fd57-4bbd-97e7-7d704c933793,499808,44044,IMBXCYXDOGCLNO-UHFFFAOYSA-N,C#Cc1ccc(C2OCCO2)cc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
db1873ba-16ae-4739-8382-58d0dd24fd51,572929,61524,NUUHPRIKYBNSTK-UHFFFAOYSA-N,CC(C)C(O)c1ccc(C(c2ccc(C(O)C(C)C)cc2)(c2ccc(C(O)C(C)C)cc2)c2ccc(C(O)C(C)C)cc2)cc1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
db427ab7-c73a-48bc-9f3a-5a7254f40036,548624,54834,NIFBPGIPKUCKII-NVQSTNCTSA-N,CC(C)N(/N=N/c1c(CNC(=O)C23CC4CC(CC(C4)C2)C3)cccc1C(F)(F)F)C(C)C,Bruker Alpha,373.82813,3997.4121,2560,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
db6b57a0-9865-4c13-969e-f497ca1e55cb,530543,50808,PMKPMHYYSUCDJK-UHFFFAOYSA-M,Cc1nc2ccccc2nc1C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],Bruker Alpha ATR,373.96442,3997.453,2559,4.0,True,False,Diamant-ATR,confirm
dba469fc-c262-4b60-a2cc-c6d9096ea5ce,501784,44538,OOECJNICVMRHHH-UHFFFAOYSA-N,CC(O)CCC(=C1SCCS1)c1ccccc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
dbbd90b2-9239-40b3-a727-986a829406aa,500036,44101,QOKJNFWCCDTPFA-UHFFFAOYSA-N,CCCCCCc1cc2c(C(C)C)c(OC)cc(C)c2oc1=O,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
dc098813-7d9b-47a7-aaa3-1dc182f001aa,505139,45388,XJYCXWYTZQRPFO-UHFFFAOYSA-N,O=S(=O)(c1nccc2ccccc12)C12CC(C1)C2,IR,373.96442,3997.453,2559,,False,False,,confirm
dc16bd8d-6eda-4a0d-8502-4e3d4d0772a5,503782,45060,PBTPREHATAFBEN-UHFFFAOYSA-N,c1c[nH]c(Cc2ccc[nH]2)c1,Bruker ALPHA-T,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
dc7b9e1d-8491-4ab4-8f77-d9feb3e6dc79,639380,79607,DRQHCTISPLKMGR-UHFFFAOYSA-L,CN(C)C(=Nc1cccc2c(N(C)C)ccnc12)N(C)C.CN(C)C(=Nc1cccc2c(N(C)C)ccnc12)N(C)C.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],SHIMADZU IRTRACER-100,249.7859,4000.433,3890,,True,True,,confirm
dcc2f068-774a-4314-b272-1475d791cafc,506067,45621,KVWFYGGZAOGAFA-UHFFFAOYSA-N,Cc1cccc(N=S(=O)(c2ccccc2)C23CC(C2)C3)c1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
dcfeff18-5555-40ea-ab12-6ebeb866a467,500056,44106,TYASFKRZOWIMFL-UHFFFAOYSA-N,N#Cc1c(-n2c3ccccc3c3ccccc32)c(-c2nnc(-c3ccc(I)cc3)o2)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
dd0be1b6-d50f-413a-b682-bb3c3d28a7a6,507161,45912,DMHUHEHJOBWIMO-UHFFFAOYSA-N,N=S(=O)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C12CC(C1)C2,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
dd31ce8d-c7f3-4fd9-85cd-a6faa0c90cbb,580251,63570,IVLSDATXNOMANO-WUXLKISSSA-N,CO[C@@H]1C[C@H]2[C@@H]3CC[C@H]([C@H](C)[C@H]4C[C@@H]4C(=O)C(C)C)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@@H]3C[C@]312,Bruker Alpha p,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
dd4ec932-7498-4fc5-a91c-076de9fd0b74,676970,88037,TUCALALAYJTWFB-UHFFFAOYSA-N,O=C(c1c(F)c(F)c(F)c(F)c1F)N(Cc1ccccc1)c1ccccc1C#Cc1ccccc1,Bruker Ascend 400 MHz,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
dd5a17d5-ff39-4669-b610-dd2174ba4d51,514961,47712,LRPLBHMNPSKBIQ-UHFFFAOYSA-M,[Cl][Au].c1ccc(P(c2ccccc2)c2cc3ccc2CCc2ccc(c(-c4ccc(-c5ccccn5)cc4)c2)CC3)cc1,"Bruker, model IFS 88",373.96442,3997.453,2559,4.0,True,True,Diamant-ATR,dev
dd67a664-7c4d-468a-8fd2-ed5478d7eeaf,20436,2578,KLUPEIFGVJLRNQ-UHFFFAOYSA-N,CCOC(=O)c1ccc(-c2ccc(NC(C)=O)cc2)cc1,Bruker IFS 88,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
dd8afbef-3422-4849-b2e6-17de5412b908,500196,44141,VYPSYFLMZHRHKS-UHFFFAOYSA-N,c1ccc(Cn2cc(-c3ccccn3)nn2)cc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
dda3db48-6d01-45d4-bdbe-3eb3d4a51c2f,633527,78341,FIXDPECESSBSFY-UHFFFAOYSA-N,COc1ccc(C#Cc2ccccc2N(Cc2ccc(C)cc2)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,Bruker Alpha-P ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
de0da066-f832-4450-b7ec-eb9dce43b78b,529498,50596,AXEMIQWNNYJUSS-UHFFFAOYSA-N,Nc1nc2ccccc2nc1C=O,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
de23471b-12d5-4f80-b6d1-8647994a991f,672741,87058,QOXYOJVMQMEDIX-UHFFFAOYSA-N,O=C(c1c(-c2ccccc2)n(Cc2ccc(F)cc2)c2ccccc12)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Bruker Alpha-P ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
de454f08-dfd6-4952-a2ab-b1a29658555b,658791,84109,QSTVHJCKUOQQGZ-UHFFFAOYSA-L,CN(C)C(=NC1CCCc2cccnc21)N(C)C.[Br][Zn][Br],Shimadzu IRTracer 100,249.7859,4000.433,3890,,True,True,,confirm
de5242f6-673a-46e4-a733-4971fc1cc50b,515077,47739,KWUZCAVKPCRJPO-UHFFFAOYSA-N,CCNc1ccc(-c2nc3ccc(C)cc3s2)cc1,BRUKER ALPHA,373.82813,3997.4121,2560,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
de56480d-47fc-4dd7-8ecf-5d60ca077167,552194,55577,ISZZVWZCCZYJAF-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCS(=O)(=O)[O-],Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
de58f6cc-8560-43e2-ab6f-1e051ab56375,501432,44450,KQOQPBXLVDNELO-UHFFFAOYSA-N,CC(C)[Si](Oc1ccc([N+](=O)[O-])c(C=O)c1)(C(C)C)C(C)C,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
de8e5b1f-1ce4-4938-9b27-55f39da4df95,528075,50313,ARNRBIXDBKLRJX-UHFFFAOYSA-L,Fc1ccc(P(c2ccc(F)cc2)c2ccc(F)cc2)cc1.Fc1ccc(P(c2ccc(F)cc2)c2ccc(F)cc2)cc1.[Cu][I].[Cu][I].c1ccc(P(c2ccccc2)c2cc(CC3CCCC3)ccn2)cc1,IR,373.96442,3997.453,2559,4.0,True,True,Diamant-ATR,dev
de929d16-2622-46a1-8256-aa9dec9099f0,500232,44150,CVCCYVWSTHTZFM-UHFFFAOYSA-N,Cc1sc(B(O)O)cc1Br,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
ded18faf-dd50-4da7-b69a-7f21da261e8c,501052,44355,AQTVUYPMQTWGJZ-UHFFFAOYSA-N,O=[N+]([O-])c1cc2ccc1CCc1ccc(cc1)CC2,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
deeb9b59-fe70-434f-b9fb-de82b9244716,502444,44703,QVOSMUCBDNORGB-AUFAKCASSA-N,CCS[C@@H]1OC(COCc2ccc(OC)cc2)[C@@H](OC(C)=O)[C@H](OC(C)=O)C1OC(C)=O,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,dev
deed42ce-982c-4b92-a6d3-db4fc8b440e9,696396,92680,LVTOEFGLHOWPFS-UHFFFAOYSA-N,N#Cc1ccc(C(=O)N(Cc2ccccc2)c2ccccc2C#Cc2ccccc2)cc1,Bruker Alpha-P ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
df0be8eb-a2ab-4c4d-bbcd-1fab25181412,499400,43942,QOKCGDSBHFTLMZ-UHFFFAOYSA-N,COC(=O)C(CCCC(C)=O)=[N+]=[N-],Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
df47d233-4c55-4ad8-a6d1-b17539ba2ddd,507731,46052,BQLDYARBQZEEIU-UHFFFAOYSA-N,Fc1cc(-c2nc3ccccc3s2)cc(F)c1F,BRUKER ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
df648a91-6a84-42ea-8cf6-3d604b720603,499548,43979,RYABQTATLDLRQX-UHFFFAOYSA-N,CC(C)(C)OC(=O)Nc1ccc(O)cc1C(=O)O,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
