rule_id,stratum,tier,group,truth_group,wn_min,wn_max,rule_intensity,rule_shape,requires,forbids,prominence,definition,n,n_pos,prevalence,TP,FP,FN,TN,sensitivity,specificity,PPV,NPV,LR_pos,LR_pos_lo,LR_pos_hi,LR_pos_boot_lo,LR_pos_boot_hi,LR_neg,LR_neg_lo,LR_neg_hi,underpowered,fp_enriched_groups
SMITH-ALK16-CC-STR,main,class,alkene,alkene,1630.0,1680.0,any,any,,,0.02,position,1539,228,0.148,129,587,99,724,0.566,0.552,0.18,0.88,1.26,1.11,1.44,,,0.79,0.67,0.92,False,
SMITH-ALK16-CC-STR,main,class,alkene,alkene,1630.0,1680.0,any,any,,,0.02,+intensity,1539,228,0.148,129,587,99,724,0.566,0.552,0.18,0.88,1.26,1.11,1.44,,,0.79,0.67,0.92,False,
SMITH-ALK16-CC-STR,main,class,alkene,alkene,1630.0,1680.0,any,any,,,0.02,+shape,1539,228,0.148,129,587,99,724,0.566,0.552,0.18,0.88,1.26,1.11,1.44,0.99,1.56,0.79,0.67,0.92,False,amide_secondary OR=9.0 (n=107); nitrile_saturated OR=8.7 (n=3); amides OR=5.0 (n=146)
SMITH-ALK16-CC-STR,main,class,alkene,alkene,1630.0,1680.0,any,any,,,0.05,position,1539,228,0.148,103,428,125,883,0.452,0.674,0.194,0.876,1.38,1.18,1.63,,,0.81,0.72,0.92,False,
SMITH-ALK16-CC-STR,main,class,alkene,alkene,1630.0,1680.0,any,any,,,0.05,+intensity,1539,228,0.148,103,428,125,883,0.452,0.674,0.194,0.876,1.38,1.18,1.63,,,0.81,0.72,0.92,False,
SMITH-ALK16-CC-STR,main,class,alkene,alkene,1630.0,1680.0,any,any,,,0.05,+shape,1539,228,0.148,103,428,125,883,0.452,0.674,0.194,0.876,1.38,1.18,1.63,,,0.81,0.72,0.92,False,
SMITH-ALK16-CC-STR,main,class,alkene,alkene,1630.0,1680.0,any,any,,,0.1,position,1539,228,0.148,96,377,132,934,0.421,0.712,0.203,0.876,1.46,1.23,1.74,,,0.81,0.72,0.91,False,
SMITH-ALK16-CC-STR,main,class,alkene,alkene,1630.0,1680.0,any,any,,,0.1,+intensity,1539,228,0.148,96,377,132,934,0.421,0.712,0.203,0.876,1.46,1.23,1.74,,,0.81,0.72,0.91,False,
SMITH-ALK16-CC-STR,main,class,alkene,alkene,1630.0,1680.0,any,any,,,0.1,+shape,1539,228,0.148,96,377,132,934,0.421,0.712,0.203,0.876,1.46,1.23,1.74,,,0.81,0.72,0.91,False,
SMITH-ALK16-VINYL-CC,main,group,vinyl alkene,alkene_vinyl,1630.0,1660.0,any,any,,,0.01,position,1539,34,0.022,29,574,5,931,0.853,0.619,0.048,0.995,2.24,1.92,2.61,,,0.24,0.11,0.53,False,
SMITH-ALK16-VINYL-CC,main,group,vinyl alkene,alkene_vinyl,1630.0,1660.0,any,any,,,0.01,+intensity,1539,34,0.022,29,574,5,931,0.853,0.619,0.048,0.995,2.24,1.92,2.61,,,0.24,0.11,0.53,False,
SMITH-ALK16-VINYL-CC,main,group,vinyl alkene,alkene_vinyl,1630.0,1660.0,any,any,,,0.01,+shape,1539,34,0.022,29,574,5,931,0.853,0.619,0.048,0.995,2.24,1.92,2.61,,,0.24,0.11,0.53,False,
SMITH-ALK16-VINYL-CC,main,group,vinyl alkene,alkene_vinyl,1630.0,1660.0,any,any,,,0.02,position,1539,34,0.022,26,469,8,1036,0.765,0.688,0.053,0.992,2.45,2.01,3.0,,,0.34,0.19,0.63,False,
SMITH-ALK16-VINYL-CC,main,group,vinyl alkene,alkene_vinyl,1630.0,1660.0,any,any,,,0.02,+intensity,1539,34,0.022,26,469,8,1036,0.765,0.688,0.053,0.992,2.45,2.01,3.0,,,0.34,0.19,0.63,False,
SMITH-ALK16-VINYL-CC,main,group,vinyl alkene,alkene_vinyl,1630.0,1660.0,any,any,,,0.02,+shape,1539,34,0.022,26,469,8,1036,0.765,0.688,0.053,0.992,2.45,2.01,3.0,2.06,2.98,0.34,0.19,0.63,False,amide_secondary OR=4.0 (n=81); amine_secondary_saturated OR=3.7 (n=15); amides OR=3.4 (n=112)
SMITH-ALK16-VINYL-CC,main,group,vinyl alkene,alkene_vinyl,1630.0,1660.0,any,any,,,0.05,position,1539,34,0.022,16,314,18,1191,0.471,0.791,0.048,0.985,2.26,1.56,3.26,,,0.67,0.49,0.92,False,
SMITH-ALK16-VINYL-CC,main,group,vinyl alkene,alkene_vinyl,1630.0,1660.0,any,any,,,0.05,+intensity,1539,34,0.022,16,314,18,1191,0.471,0.791,0.048,0.985,2.26,1.56,3.26,,,0.67,0.49,0.92,False,
SMITH-ALK16-VINYL-CC,main,group,vinyl alkene,alkene_vinyl,1630.0,1660.0,any,any,,,0.05,+shape,1539,34,0.022,16,314,18,1191,0.471,0.791,0.048,0.985,2.26,1.56,3.26,,,0.67,0.49,0.92,False,
SMITH-ALK16-VINYL-CC,main,group,vinyl alkene,alkene_vinyl,1630.0,1660.0,any,any,,,0.1,position,1539,34,0.022,15,267,19,1238,0.441,0.823,0.053,0.985,2.49,1.68,3.69,,,0.68,0.5,0.92,False,
SMITH-ALK16-VINYL-CC,main,group,vinyl alkene,alkene_vinyl,1630.0,1660.0,any,any,,,0.1,+intensity,1539,34,0.022,15,267,19,1238,0.441,0.823,0.053,0.985,2.49,1.68,3.69,,,0.68,0.5,0.92,False,
SMITH-ALK16-VINYL-CC,main,group,vinyl alkene,alkene_vinyl,1630.0,1660.0,any,any,,,0.1,+shape,1539,34,0.022,15,267,19,1238,0.441,0.823,0.053,0.985,2.49,1.68,3.69,,,0.68,0.5,0.92,False,
SMITH-ALK16-VINYL-WAG1,main,group,vinyl alkene,alkene_vinyl,985.0,995.0,any,any,,,0.01,position,1539,34,0.022,14,293,20,1212,0.412,0.805,0.046,0.984,2.12,1.4,3.2,,,0.73,0.55,0.97,False,
SMITH-ALK16-VINYL-WAG1,main,group,vinyl alkene,alkene_vinyl,985.0,995.0,any,any,,,0.01,+intensity,1539,34,0.022,14,293,20,1212,0.412,0.805,0.046,0.984,2.12,1.4,3.2,,,0.73,0.55,0.97,False,
SMITH-ALK16-VINYL-WAG1,main,group,vinyl alkene,alkene_vinyl,985.0,995.0,any,any,,,0.01,+shape,1539,34,0.022,14,293,20,1212,0.412,0.805,0.046,0.984,2.12,1.4,3.2,,,0.73,0.55,0.97,False,
SMITH-ALK16-VINYL-WAG1,main,group,vinyl alkene,alkene_vinyl,985.0,995.0,any,any,,,0.02,position,1539,34,0.022,12,245,22,1260,0.353,0.837,0.047,0.983,2.17,1.36,3.47,,,0.77,0.6,0.99,False,
SMITH-ALK16-VINYL-WAG1,main,group,vinyl alkene,alkene_vinyl,985.0,995.0,any,any,,,0.02,+intensity,1539,34,0.022,12,245,22,1260,0.353,0.837,0.047,0.983,2.17,1.36,3.47,,,0.77,0.6,0.99,False,
SMITH-ALK16-VINYL-WAG1,main,group,vinyl alkene,alkene_vinyl,985.0,995.0,any,any,,,0.02,+shape,1539,34,0.022,12,245,22,1260,0.353,0.837,0.047,0.983,2.17,1.36,3.47,0.84,3.8,0.77,0.6,0.99,False,aromatic_meta OR=1.6 (n=9); alkene_trisubstituted OR=1.5 (n=9); ketone_saturated OR=1.5 (n=7)
SMITH-ALK16-VINYL-WAG1,main,group,vinyl alkene,alkene_vinyl,985.0,995.0,any,any,,,0.05,position,1539,34,0.022,11,192,23,1313,0.324,0.872,0.054,0.983,2.54,1.53,4.2,,,0.78,0.61,0.98,False,
SMITH-ALK16-VINYL-WAG1,main,group,vinyl alkene,alkene_vinyl,985.0,995.0,any,any,,,0.05,+intensity,1539,34,0.022,11,192,23,1313,0.324,0.872,0.054,0.983,2.54,1.53,4.2,,,0.78,0.61,0.98,False,
SMITH-ALK16-VINYL-WAG1,main,group,vinyl alkene,alkene_vinyl,985.0,995.0,any,any,,,0.05,+shape,1539,34,0.022,11,192,23,1313,0.324,0.872,0.054,0.983,2.54,1.53,4.2,,,0.78,0.61,0.98,False,
SMITH-ALK16-VINYL-WAG1,main,group,vinyl alkene,alkene_vinyl,985.0,995.0,any,any,,,0.1,position,1539,34,0.022,10,141,24,1364,0.294,0.906,0.066,0.983,3.14,1.82,5.41,,,0.78,0.63,0.97,False,
SMITH-ALK16-VINYL-WAG1,main,group,vinyl alkene,alkene_vinyl,985.0,995.0,any,any,,,0.1,+intensity,1539,34,0.022,10,141,24,1364,0.294,0.906,0.066,0.983,3.14,1.82,5.41,,,0.78,0.63,0.97,False,
SMITH-ALK16-VINYL-WAG1,main,group,vinyl alkene,alkene_vinyl,985.0,995.0,any,any,,,0.1,+shape,1539,34,0.022,10,141,24,1364,0.294,0.906,0.066,0.983,3.14,1.82,5.41,,,0.78,0.63,0.97,False,
SMITH-ALK16-VINYL-WAG2,main,group,vinyl alkene,alkene_vinyl,905.0,915.0,any,any,,,0.01,position,1539,34,0.022,13,430,21,1075,0.382,0.714,0.029,0.981,1.34,0.87,2.07,,,0.86,0.66,1.13,False,
SMITH-ALK16-VINYL-WAG2,main,group,vinyl alkene,alkene_vinyl,905.0,915.0,any,any,,,0.01,+intensity,1539,34,0.022,13,430,21,1075,0.382,0.714,0.029,0.981,1.34,0.87,2.07,,,0.86,0.66,1.13,False,
SMITH-ALK16-VINYL-WAG2,main,group,vinyl alkene,alkene_vinyl,905.0,915.0,any,any,,,0.01,+shape,1539,34,0.022,13,430,21,1075,0.382,0.714,0.029,0.981,1.34,0.87,2.07,,,0.86,0.66,1.13,False,
SMITH-ALK16-VINYL-WAG2,main,group,vinyl alkene,alkene_vinyl,905.0,915.0,any,any,,,0.02,position,1539,34,0.022,13,392,21,1113,0.382,0.74,0.032,0.981,1.47,0.95,2.27,,,0.84,0.64,1.09,False,
SMITH-ALK16-VINYL-WAG2,main,group,vinyl alkene,alkene_vinyl,905.0,915.0,any,any,,,0.02,+intensity,1539,34,0.022,13,392,21,1113,0.382,0.74,0.032,0.981,1.47,0.95,2.27,,,0.84,0.64,1.09,False,
SMITH-ALK16-VINYL-WAG2,main,group,vinyl alkene,alkene_vinyl,905.0,915.0,any,any,,,0.02,+shape,1539,34,0.022,13,392,21,1113,0.382,0.74,0.032,0.981,1.47,0.95,2.27,0.61,2.34,0.84,0.64,1.09,False,alcohol_tertiary OR=4.5 (n=5); ether_aryl OR=4.5 (n=8); amine_secondary_saturated OR=4.0 (n=14)
SMITH-ALK16-VINYL-WAG2,main,group,vinyl alkene,alkene_vinyl,905.0,915.0,any,any,,,0.05,position,1539,34,0.022,11,333,23,1172,0.324,0.779,0.032,0.981,1.46,0.89,2.4,,,0.87,0.69,1.1,False,
SMITH-ALK16-VINYL-WAG2,main,group,vinyl alkene,alkene_vinyl,905.0,915.0,any,any,,,0.05,+intensity,1539,34,0.022,11,333,23,1172,0.324,0.779,0.032,0.981,1.46,0.89,2.4,,,0.87,0.69,1.1,False,
SMITH-ALK16-VINYL-WAG2,main,group,vinyl alkene,alkene_vinyl,905.0,915.0,any,any,,,0.05,+shape,1539,34,0.022,11,333,23,1172,0.324,0.779,0.032,0.981,1.46,0.89,2.4,,,0.87,0.69,1.1,False,
SMITH-ALK16-VINYL-WAG2,main,group,vinyl alkene,alkene_vinyl,905.0,915.0,any,any,,,0.1,position,1539,34,0.022,4,259,30,1246,0.118,0.828,0.015,0.976,0.68,0.27,1.73,,,1.07,0.94,1.21,False,
SMITH-ALK16-VINYL-WAG2,main,group,vinyl alkene,alkene_vinyl,905.0,915.0,any,any,,,0.1,+intensity,1539,34,0.022,4,259,30,1246,0.118,0.828,0.015,0.976,0.68,0.27,1.73,,,1.07,0.94,1.21,False,
SMITH-ALK16-VINYL-WAG2,main,group,vinyl alkene,alkene_vinyl,905.0,915.0,any,any,,,0.1,+shape,1539,34,0.022,4,259,30,1246,0.118,0.828,0.015,0.976,0.68,0.27,1.73,,,1.07,0.94,1.21,False,
SMITH-ALK16-TRISUB-CC,main,group,trisubstituted alkene,alkene_trisubstituted,1660.0,1680.0,any,any,,,0.01,position,1539,41,0.027,23,384,18,1114,0.561,0.744,0.057,0.984,2.19,1.65,2.91,,,0.59,0.42,0.84,False,
SMITH-ALK16-TRISUB-CC,main,group,trisubstituted alkene,alkene_trisubstituted,1660.0,1680.0,any,any,,,0.01,+intensity,1539,41,0.027,23,384,18,1114,0.561,0.744,0.057,0.984,2.19,1.65,2.91,,,0.59,0.42,0.84,False,
SMITH-ALK16-TRISUB-CC,main,group,trisubstituted alkene,alkene_trisubstituted,1660.0,1680.0,any,any,,,0.01,+shape,1539,41,0.027,23,384,18,1114,0.561,0.744,0.057,0.984,2.19,1.65,2.91,,,0.59,0.42,0.84,False,
SMITH-ALK16-TRISUB-CC,main,group,trisubstituted alkene,alkene_trisubstituted,1660.0,1680.0,any,any,,,0.02,position,1539,41,0.027,17,291,24,1207,0.415,0.806,0.055,0.981,2.13,1.46,3.12,,,0.73,0.56,0.94,False,
SMITH-ALK16-TRISUB-CC,main,group,trisubstituted alkene,alkene_trisubstituted,1660.0,1680.0,any,any,,,0.02,+intensity,1539,41,0.027,17,291,24,1207,0.415,0.806,0.055,0.981,2.13,1.46,3.12,,,0.73,0.56,0.94,False,
SMITH-ALK16-TRISUB-CC,main,group,trisubstituted alkene,alkene_trisubstituted,1660.0,1680.0,any,any,,,0.02,+shape,1539,41,0.027,17,291,24,1207,0.415,0.806,0.055,0.981,2.13,1.46,3.12,0.69,3.29,0.73,0.56,0.94,False,nitrile_saturated OR=29.3 (n=3); amide_primary OR=5.8 (n=3); ketone_aromatic OR=3.6 (n=58)
SMITH-ALK16-TRISUB-CC,main,group,trisubstituted alkene,alkene_trisubstituted,1660.0,1680.0,any,any,,,0.05,position,1539,41,0.027,15,237,26,1261,0.366,0.842,0.06,0.98,2.31,1.52,3.52,,,0.75,0.6,0.95,False,
SMITH-ALK16-TRISUB-CC,main,group,trisubstituted alkene,alkene_trisubstituted,1660.0,1680.0,any,any,,,0.05,+intensity,1539,41,0.027,15,237,26,1261,0.366,0.842,0.06,0.98,2.31,1.52,3.52,,,0.75,0.6,0.95,False,
SMITH-ALK16-TRISUB-CC,main,group,trisubstituted alkene,alkene_trisubstituted,1660.0,1680.0,any,any,,,0.05,+shape,1539,41,0.027,15,237,26,1261,0.366,0.842,0.06,0.98,2.31,1.52,3.52,,,0.75,0.6,0.95,False,
SMITH-ALK16-TRISUB-CC,main,group,trisubstituted alkene,alkene_trisubstituted,1660.0,1680.0,any,any,,,0.1,position,1539,41,0.027,13,212,28,1286,0.317,0.858,0.058,0.979,2.24,1.41,3.57,,,0.8,0.65,0.98,False,
SMITH-ALK16-TRISUB-CC,main,group,trisubstituted alkene,alkene_trisubstituted,1660.0,1680.0,any,any,,,0.1,+intensity,1539,41,0.027,13,212,28,1286,0.317,0.858,0.058,0.979,2.24,1.41,3.57,,,0.8,0.65,0.98,False,
SMITH-ALK16-TRISUB-CC,main,group,trisubstituted alkene,alkene_trisubstituted,1660.0,1680.0,any,any,,,0.1,+shape,1539,41,0.027,13,212,28,1286,0.317,0.858,0.058,0.979,2.24,1.41,3.57,,,0.8,0.65,0.98,False,
SMITH-ALK16-TRISUB-WAG,main,group,trisubstituted alkene,alkene_trisubstituted,790.0,840.0,any,any,,,0.01,position,1539,41,0.027,38,1318,3,180,0.927,0.12,0.028,0.984,1.05,0.96,1.15,,,0.61,0.2,1.83,False,
SMITH-ALK16-TRISUB-WAG,main,group,trisubstituted alkene,alkene_trisubstituted,790.0,840.0,any,any,,,0.01,+intensity,1539,41,0.027,38,1318,3,180,0.927,0.12,0.028,0.984,1.05,0.96,1.15,,,0.61,0.2,1.83,False,
SMITH-ALK16-TRISUB-WAG,main,group,trisubstituted alkene,alkene_trisubstituted,790.0,840.0,any,any,,,0.01,+shape,1539,41,0.027,38,1318,3,180,0.927,0.12,0.028,0.984,1.05,0.96,1.15,,,0.61,0.2,1.83,False,
SMITH-ALK16-TRISUB-WAG,main,group,trisubstituted alkene,alkene_trisubstituted,790.0,840.0,any,any,,,0.02,position,1539,41,0.027,38,1259,3,239,0.927,0.16,0.029,0.988,1.1,1.01,1.21,,,0.46,0.15,1.37,False,
SMITH-ALK16-TRISUB-WAG,main,group,trisubstituted alkene,alkene_trisubstituted,790.0,840.0,any,any,,,0.02,+intensity,1539,41,0.027,38,1259,3,239,0.927,0.16,0.029,0.988,1.1,1.01,1.21,,,0.46,0.15,1.37,False,
SMITH-ALK16-TRISUB-WAG,main,group,trisubstituted alkene,alkene_trisubstituted,790.0,840.0,any,any,,,0.02,+shape,1539,41,0.027,38,1259,3,239,0.927,0.16,0.029,0.988,1.1,1.01,1.21,0.97,1.2,0.46,0.15,1.37,False,aromatic_para OR=8.3 (n=394); ether_aryl OR=5.2 (n=13); ester_aromatic OR=4.1 (n=111)
SMITH-ALK16-TRISUB-WAG,main,group,trisubstituted alkene,alkene_trisubstituted,790.0,840.0,any,any,,,0.05,position,1539,41,0.027,36,1158,5,340,0.878,0.227,0.03,0.986,1.14,1.01,1.28,,,0.54,0.24,1.23,False,
SMITH-ALK16-TRISUB-WAG,main,group,trisubstituted alkene,alkene_trisubstituted,790.0,840.0,any,any,,,0.05,+intensity,1539,41,0.027,36,1158,5,340,0.878,0.227,0.03,0.986,1.14,1.01,1.28,,,0.54,0.24,1.23,False,
SMITH-ALK16-TRISUB-WAG,main,group,trisubstituted alkene,alkene_trisubstituted,790.0,840.0,any,any,,,0.05,+shape,1539,41,0.027,36,1158,5,340,0.878,0.227,0.03,0.986,1.14,1.01,1.28,,,0.54,0.24,1.23,False,
SMITH-ALK16-TRISUB-WAG,main,group,trisubstituted alkene,alkene_trisubstituted,790.0,840.0,any,any,,,0.1,position,1539,41,0.027,34,1028,7,470,0.829,0.314,0.032,0.985,1.21,1.05,1.39,,,0.54,0.28,1.07,False,
SMITH-ALK16-TRISUB-WAG,main,group,trisubstituted alkene,alkene_trisubstituted,790.0,840.0,any,any,,,0.1,+intensity,1539,41,0.027,34,1028,7,470,0.829,0.314,0.032,0.985,1.21,1.05,1.39,,,0.54,0.28,1.07,False,
SMITH-ALK16-TRISUB-WAG,main,group,trisubstituted alkene,alkene_trisubstituted,790.0,840.0,any,any,,,0.1,+shape,1539,41,0.027,34,1028,7,470,0.829,0.314,0.032,0.985,1.21,1.05,1.39,,,0.54,0.28,1.07,False,
SMITH-ALY17-TERM-CH,main,group,terminal alkyne,alkyne_terminal,3250.0,3350.0,any,any,,,0.01,position,1539,23,0.015,20,518,3,998,0.87,0.658,0.037,0.997,2.54,2.14,3.03,,,0.2,0.07,0.57,False,
SMITH-ALY17-TERM-CH,main,group,terminal alkyne,alkyne_terminal,3250.0,3350.0,any,any,,,0.01,+intensity,1539,23,0.015,20,518,3,998,0.87,0.658,0.037,0.997,2.54,2.14,3.03,,,0.2,0.07,0.57,False,
SMITH-ALY17-TERM-CH,main,group,terminal alkyne,alkyne_terminal,3250.0,3350.0,any,any,,,0.01,+shape,1539,23,0.015,20,518,3,998,0.87,0.658,0.037,0.997,2.54,2.14,3.03,,,0.2,0.07,0.57,False,
SMITH-ALY17-TERM-CH,main,group,terminal alkyne,alkyne_terminal,3250.0,3350.0,any,any,,,0.02,position,1539,23,0.015,20,346,3,1170,0.87,0.772,0.055,0.997,3.81,3.17,4.58,,,0.17,0.06,0.49,False,
SMITH-ALY17-TERM-CH,main,group,terminal alkyne,alkyne_terminal,3250.0,3350.0,any,any,,,0.02,+intensity,1539,23,0.015,20,346,3,1170,0.87,0.772,0.055,0.997,3.81,3.17,4.58,,,0.17,0.06,0.49,False,
SMITH-ALY17-TERM-CH,main,group,terminal alkyne,alkyne_terminal,3250.0,3350.0,any,any,,,0.02,+shape,1539,23,0.015,20,346,3,1170,0.87,0.772,0.055,0.997,3.81,3.17,4.58,3.0,4.63,0.17,0.06,0.49,False,amide_secondary OR=17.6 (n=113); n_h_any OR=11.6 (n=199); amine_primary OR=6.9 (n=49)
SMITH-ALY17-TERM-CH,main,group,terminal alkyne,alkyne_terminal,3250.0,3350.0,any,any,,,0.05,position,1539,23,0.015,18,261,5,1255,0.783,0.828,0.065,0.996,4.55,3.57,5.79,,,0.26,0.12,0.57,False,
SMITH-ALY17-TERM-CH,main,group,terminal alkyne,alkyne_terminal,3250.0,3350.0,any,any,,,0.05,+intensity,1539,23,0.015,18,261,5,1255,0.783,0.828,0.065,0.996,4.55,3.57,5.79,,,0.26,0.12,0.57,False,
SMITH-ALY17-TERM-CH,main,group,terminal alkyne,alkyne_terminal,3250.0,3350.0,any,any,,,0.05,+shape,1539,23,0.015,18,261,5,1255,0.783,0.828,0.065,0.996,4.55,3.57,5.79,,,0.26,0.12,0.57,False,
SMITH-ALY17-TERM-CH,main,group,terminal alkyne,alkyne_terminal,3250.0,3350.0,any,any,,,0.1,position,1539,23,0.015,17,197,6,1319,0.739,0.87,0.079,0.995,5.69,4.32,7.49,,,0.3,0.15,0.6,False,
SMITH-ALY17-TERM-CH,main,group,terminal alkyne,alkyne_terminal,3250.0,3350.0,any,any,,,0.1,+intensity,1539,23,0.015,17,197,6,1319,0.739,0.87,0.079,0.995,5.69,4.32,7.49,,,0.3,0.15,0.6,False,
SMITH-ALY17-TERM-CH,main,group,terminal alkyne,alkyne_terminal,3250.0,3350.0,any,any,,,0.1,+shape,1539,23,0.015,17,197,6,1319,0.739,0.87,0.079,0.995,5.69,4.32,7.49,,,0.3,0.15,0.6,False,
SMITH-ALY17-TERM-CC,main,group,terminal alkyne,alkyne_terminal,2100.0,2140.0,any,any,,,0.01,position,1539,23,0.015,19,822,4,694,0.826,0.458,0.023,0.994,1.52,1.26,1.85,,,0.38,0.16,0.93,False,
SMITH-ALY17-TERM-CC,main,group,terminal alkyne,alkyne_terminal,2100.0,2140.0,any,any,,,0.01,+intensity,1539,23,0.015,19,822,4,694,0.826,0.458,0.023,0.994,1.52,1.26,1.85,,,0.38,0.16,0.93,False,
SMITH-ALY17-TERM-CC,main,group,terminal alkyne,alkyne_terminal,2100.0,2140.0,any,any,,,0.01,+shape,1539,23,0.015,19,822,4,694,0.826,0.458,0.023,0.994,1.52,1.26,1.85,,,0.38,0.16,0.93,False,
SMITH-ALY17-TERM-CC,main,group,terminal alkyne,alkyne_terminal,2100.0,2140.0,any,any,,,0.02,position,1539,23,0.015,16,394,7,1122,0.696,0.74,0.039,0.994,2.68,2.02,3.55,,,0.41,0.22,0.76,False,
SMITH-ALY17-TERM-CC,main,group,terminal alkyne,alkyne_terminal,2100.0,2140.0,any,any,,,0.02,+intensity,1539,23,0.015,16,394,7,1122,0.696,0.74,0.039,0.994,2.68,2.02,3.55,,,0.41,0.22,0.76,False,
SMITH-ALY17-TERM-CC,main,group,terminal alkyne,alkyne_terminal,2100.0,2140.0,any,any,,,0.02,+shape,1539,23,0.015,16,394,7,1122,0.696,0.74,0.039,0.994,2.68,2.02,3.55,1.67,3.56,0.41,0.22,0.76,False,amine_secondary_saturated OR=4.8 (n=15); alcohol_secondary OR=3.0 (n=23); alcohol_tertiary OR=2.9 (n=4)
SMITH-ALY17-TERM-CC,main,group,terminal alkyne,alkyne_terminal,2100.0,2140.0,any,any,,,0.05,position,1539,23,0.015,11,50,12,1466,0.478,0.967,0.18,0.992,14.5,8.74,24.06,,,0.54,0.36,0.8,False,
SMITH-ALY17-TERM-CC,main,group,terminal alkyne,alkyne_terminal,2100.0,2140.0,any,any,,,0.05,+intensity,1539,23,0.015,11,50,12,1466,0.478,0.967,0.18,0.992,14.5,8.74,24.06,,,0.54,0.36,0.8,False,
SMITH-ALY17-TERM-CC,main,group,terminal alkyne,alkyne_terminal,2100.0,2140.0,any,any,,,0.05,+shape,1539,23,0.015,11,50,12,1466,0.478,0.967,0.18,0.992,14.5,8.74,24.06,,,0.54,0.36,0.8,False,
SMITH-ALY17-TERM-CC,main,group,terminal alkyne,alkyne_terminal,2100.0,2140.0,any,any,,,0.1,position,1539,23,0.015,6,25,17,1491,0.261,0.984,0.194,0.989,15.82,7.18,34.86,,,0.75,0.59,0.96,False,
SMITH-ALY17-TERM-CC,main,group,terminal alkyne,alkyne_terminal,2100.0,2140.0,any,any,,,0.1,+intensity,1539,23,0.015,6,25,17,1491,0.261,0.984,0.194,0.989,15.82,7.18,34.86,,,0.75,0.59,0.96,False,
SMITH-ALY17-TERM-CC,main,group,terminal alkyne,alkyne_terminal,2100.0,2140.0,any,any,,,0.1,+shape,1539,23,0.015,6,25,17,1491,0.261,0.984,0.194,0.989,15.82,7.18,34.86,,,0.75,0.59,0.96,False,
SMITH-ALY17-INT-CC,main,group,internal alkyne,alkyne_internal,2190.0,2260.0,any,any,,,0.01,position,1539,79,0.051,72,798,7,662,0.911,0.453,0.083,0.99,1.67,1.53,1.81,,,0.2,0.1,0.4,False,
SMITH-ALY17-INT-CC,main,group,internal alkyne,alkyne_internal,2190.0,2260.0,any,any,,,0.01,+intensity,1539,79,0.051,72,798,7,662,0.911,0.453,0.083,0.99,1.67,1.53,1.81,,,0.2,0.1,0.4,False,
SMITH-ALY17-INT-CC,main,group,internal alkyne,alkyne_internal,2190.0,2260.0,any,any,,,0.01,+shape,1539,79,0.051,72,798,7,662,0.911,0.453,0.083,0.99,1.67,1.53,1.81,,,0.2,0.1,0.4,False,
SMITH-ALY17-INT-CC,main,group,internal alkyne,alkyne_internal,2190.0,2260.0,any,any,,,0.02,position,1539,79,0.051,62,335,17,1125,0.785,0.771,0.156,0.985,3.42,2.95,3.97,,,0.28,0.18,0.43,False,
SMITH-ALY17-INT-CC,main,group,internal alkyne,alkyne_internal,2190.0,2260.0,any,any,,,0.02,+intensity,1539,79,0.051,62,335,17,1125,0.785,0.771,0.156,0.985,3.42,2.95,3.97,,,0.28,0.18,0.43,False,
SMITH-ALY17-INT-CC,main,group,internal alkyne,alkyne_internal,2190.0,2260.0,any,any,,,0.02,+shape,1539,79,0.051,62,335,17,1125,0.785,0.771,0.156,0.985,3.42,2.95,3.97,2.68,4.18,0.28,0.18,0.43,False,nitriles OR=57.0 (n=62); nitrile_aromatic OR=57.0 (n=62); amine_secondary_saturated OR=2.5 (n=10)
SMITH-ALY17-INT-CC,main,group,internal alkyne,alkyne_internal,2190.0,2260.0,any,any,,,0.05,position,1539,79,0.051,33,83,46,1377,0.418,0.943,0.284,0.968,7.35,5.26,10.26,,,0.62,0.51,0.74,False,
SMITH-ALY17-INT-CC,main,group,internal alkyne,alkyne_internal,2190.0,2260.0,any,any,,,0.05,+intensity,1539,79,0.051,33,83,46,1377,0.418,0.943,0.284,0.968,7.35,5.26,10.26,,,0.62,0.51,0.74,False,
SMITH-ALY17-INT-CC,main,group,internal alkyne,alkyne_internal,2190.0,2260.0,any,any,,,0.05,+shape,1539,79,0.051,33,83,46,1377,0.418,0.943,0.284,0.968,7.35,5.26,10.26,,,0.62,0.51,0.74,False,
SMITH-ALY17-INT-CC,main,group,internal alkyne,alkyne_internal,2190.0,2260.0,any,any,,,0.1,position,1539,79,0.051,18,49,61,1411,0.228,0.966,0.269,0.959,6.79,4.16,11.09,,,0.8,0.71,0.9,False,
SMITH-ALY17-INT-CC,main,group,internal alkyne,alkyne_internal,2190.0,2260.0,any,any,,,0.1,+intensity,1539,79,0.051,18,49,61,1411,0.228,0.966,0.269,0.959,6.79,4.16,11.09,,,0.8,0.71,0.9,False,
SMITH-ALY17-INT-CC,main,group,internal alkyne,alkyne_internal,2190.0,2260.0,any,any,,,0.1,+shape,1539,79,0.051,18,49,61,1411,0.228,0.966,0.269,0.959,6.79,4.16,11.09,,,0.8,0.71,0.9,False,
SMITH-ALY17-TERM-CH-BEND,main,group,terminal alkyne,alkyne_terminal,600.0,700.0,any,any,,,0.01,position,1539,23,0.015,21,1335,2,181,0.913,0.119,0.015,0.989,1.04,0.91,1.18,,,0.73,0.19,2.76,False,
