id,index,status,phase,state_text,bytes
C68555419,0,ok,gas,gas,4322
C68555419,1,end,,,0
C107506,0,ok,condensed,"SOLUTION (5% CCl4 FOR 3800-1300, 2% CS2 FOR 1300-620, AND 5% CCl4 FOR 620-210)",34854
C107506,1,end,,,0
C203645,0,ok,gas,gas,4069
C203645,1,ok,condensed,SOLUTION (SATURATED IN BENZENE),16410
C203645,2,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",33004
C203645,3,end,,,0
C81505,0,ok,condensed,SOLID (KBr PELLET),18693
C81505,1,end,,,0
C128938,0,ok,condensed,SOLID (NUJOL MULL),19726
C128938,1,end,,,0
C100965466,0,ok,condensed,SOLID (MINERAL OIL MULL),19288
C100965466,1,end,,,0
C3695930,0,ok,gas,gas,7368
C3695930,1,end,,,0
C3695929,0,ok,gas,gas,14116
C3695929,1,end,,,0
C22977964,0,ok,condensed,SOLUTION (7% CHCl3) VS SOLVENT,27887
C22977964,1,end,,,0
C86845354,0,ok,gas,gas,12190
C86845354,1,end,,,0
C26447405,0,ok,gas,gas,14081
C26447405,1,end,,,0
C642319,0,ok,gas,gas,4169
C642319,1,end,,,0
C2222335,0,ok,condensed,SOLID (SPLIT MULL),32372
C2222335,1,end,,,0
C13461740,0,ok,gas,gas,14057
C13461740,1,end,,,0
C84548,0,ok,gas,gas,4345
C84548,1,end,,,0
C723626,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-450 CM^-^1",32551
C723626,1,end,,,0
C575611,0,ok,gas,gas,3811
C575611,1,end,,,0
C577855,0,ok,gas,gas,4167
C577855,1,end,,,0
C97192886,0,ok,condensed,SOLUTION (7% IN CHCl3),18391
C97192886,1,end,,,0
C2403272,0,ok,condensed,SOLID (1.0% IN KBr PELLET),34399
C2403272,1,end,,,0
C728847,0,ok,condensed,SOLID (1.0% IN KBr PELLET),34233
C24463192,0,ok,gas,gas,13411
C24463192,1,end,,,0
C116465237,0,ok,condensed,SOLID (MINERAL OIL MULL),19928
C116465237,1,end,,,0
C100961237,0,ok,condensed,"SOLUTION (10% IN CCl4 FOR 5000-1350 CM^-^1, 10% IN CS2 FOR 1350-625 CM^-^1)",20129
C51263,0,ok,condensed,SOLID (KBr DISC),32351
C51263,1,end,,,0
C612964,0,ok,condensed,SOLID (1.0% IN KBr PELLET),34238
C612964,1,end,,,0
C2510954,0,ok,gas,gas,13925
C2510954,1,end,,,0
C85858,0,ok,gas,gas,4109
C85858,1,end,,,0
C54506046,0,ok,condensed,SOLUTION 2% (CHCl3 FOR 2.5-12.5 microns),31087
C54506046,1,end,,,0
C92717,0,ok,gas,gas,4328
C92717,1,ok,condensed,SOLID (MULL),19722
C92717,2,end,,,0
C15224256,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1",32923
C15224256,1,end,,,0
C82382,0,ok,gas,gas,13346
C82382,1,ok,condensed,SOLID (KBr PELLET),19605
C82382,2,end,,,0
C4242460,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1330, 10% CS2 FOR 1330-625 CM^-^1)",19108
C4242460,1,end,,,0
C42135353,0,ok,gas,gas,13149
C42135353,1,end,,,0
C614482,0,ok,gas,gas,13143
C614482,1,ok,condensed,SOLID (MINERAL OIL MULL),19902
C614482,2,end,,,0
C35710055,0,ok,gas,gas,7358
C35710055,1,end,,,0
C82356363,0,ok,condensed,SOLID (NUJOL MULL),32247
C82356363,1,end,,,0
C2379900,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1335 CM^-^1, NUJOL FOR 1335-450 CM^-^1",32584
C2379900,1,end,,,0
C42974403,0,ok,unknown,,646
C42974403,1,end,,,0
C4282900,0,ok,condensed,SOLUTION (10% CHCl3),14811
C4282900,1,end,,,0
C2531842,0,ok,gas,gas,4348
C2531842,1,ok,condensed,SOLUTION (100 g/L IN HEPTANE),19512
C2531842,2,ok,condensed,SOLUTION (SATURATED IN BENZENE),16897
C2531842,3,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",33064
C2531842,4,ok,condensed,SOLID (1% IN KI),19493
C2531842,5,end,,,0
C832699,0,ok,gas,gas,4207
C832699,1,ok,condensed,SOLUTION (25 g/L IN HEPTANE),19566
C832699,2,ok,condensed,SOLUTION (50 g/L IN HEPTANE),17701
C832699,3,ok,condensed,SOLID (1% IN KI),19449
C832699,4,end,,,0
C832644,0,ok,condensed,SOLUTION (100 g/L IN HEPTANE),19629
C832644,1,ok,condensed,SOLUTION (100 g/L IN HEPTANE),17455
C832644,2,ok,condensed,SOLID (1% IN KI),19496
C613127,0,ok,gas,gas,4446
C613127,1,ok,condensed,SOLID (1.0% IN KBr PELLET),34269
C613127,2,end,,,0
C883205,0,ok,condensed,SOLUTION (100 g/L IN HEPTANE),19587
C883205,1,ok,condensed,SOLUTION (SATURATED IN BENZENE),16463
C883205,2,ok,condensed,SOLID (1% IN KI),19553
C883205,3,end,,,0
C779022,0,ok,gas,gas,4632
C779022,1,ok,condensed,"SOLUTION (2% CCl4 FOR 3800-1330, 2% CS2 FOR 1330-400 CM^-^1)",37350
C779022,2,end,,,0
C610480,0,ok,gas,gas,4469
C79947,0,ok,unknown,TRANSMISSION,37492
C79947,1,end,,,0
C116465986,0,ok,condensed,"SOLUTION (10% IN CCl4 FOR 5000-1350 CM^-^1, 10% IN CS2 FOR 1350-625 CM^-^1)",19995
C116465986,1,end,,,0
C107922190,0,ok,condensed,"SOLUTION (10% IN CCl4 FOR 5000-1350 CM^-^1, 10% IN CS2 FOR 1350-625 CM^-^1)",19999
C107922190,1,end,,,0
C61466873,0,ok,condensed,SOLID (MINERAL OIL MULL),20008
C61466873,1,end,,,0
C79958,0,ok,condensed,"SOLID (KBr DISC, GROUND WITH CHCl3)",37511
C79958,1,end,,,0
C116557949,0,ok,condensed,SOLID (NUJOL MULL),26264
C116557949,1,end,,,0
C1939215,0,ok,gas,gas,15185
C1939215,1,end,,,0
C1939226,0,ok,gas,gas,6829
C1939226,1,end,,,0
C14526228,0,ok,condensed,SOLID (SPLIT MULL),32198
C14526228,1,end,,,0
C298464,0,ok,gas,gas,4146
C298464,1,end,,,0
C13036196,0,ok,gas,gas,12470
C13036196,1,end,,,0
C73791261,0,ok,condensed,SOLID (SPLIT MULL),32533
C2872482,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-450 CM^-^1",32427
C2872482,1,end,,,0
C2834799,0,ok,condensed,SOLID (OIL MULL),19809
C2834799,1,ok,condensed,SOLID (MINERAL OIL MULL),19123
C2834799,2,end,,,0
C16618727,0,ok,gas,gas,14043
C16618727,1,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",32963
C16618727,2,end,,,0
C1468957,0,ok,gas,gas,4335
C1468957,1,end,,,0
C10354004,0,ok,condensed,"SOLUTION (1% CCl4 FOR 3800-1330, 1% CS2 FOR 1330-400 CM^-^1)",33230
C10354004,1,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1, VS SCREEN",33122
C10354004,2,end,,,0
C781737,0,ok,gas,gas,4155
C781737,1,end,,,0
C120467,0,ok,gas,gas,4419
C120467,1,ok,condensed,SOLID (MINERAL OIL MULL),26974
C120467,2,end,,,0
C487263,0,ok,gas,gas,4647
C487263,1,end,,,0
C25017689,0,ok,gas,gas,6774
C25017689,1,end,,,0
C16230710,0,ok,condensed,SOLUTION (7% IN CHCl3),18968
C16230710,1,end,,,0
C606280,0,ok,condensed,SOLID (MINERAL OIL MULL),19848
C606280,1,end,,,0
C4010337,0,ok,gas,gas,14213
C4010337,1,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1",32948
C4010337,2,end,,,0
C1469949,0,ok,gas,gas,13591
C1469949,1,end,,,0
C2528167,0,ok,gas,gas,4433
C2528167,1,end,,,0
C3046820,0,ok,condensed,SOLID (MINERAL OIL MULL),19173
C3046820,1,end,,,0
C4756450,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1",32957
C4756450,1,end,,,0
C101096600,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1300, 10% CS2 FOR 1300-625 CM^-^1)",19409
C101096600,1,end,,,0
C136741441,0,ok,condensed,SOLID (KBr PELLET),19145
C136741441,1,end,,,0
C534510,0,ok,condensed,SOLID (OIL MULL),32357
C534510,1,end,,,0
C10257928,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",37276
C10257928,1,end,,,0
C101096724,0,ok,gas,gas,6415
C101096724,1,end,,,0
C5558678,0,ok,gas,gas,13703
C5558678,1,end,,,0
C20432295,0,ok,gas,gas,6772
C20432295,1,end,,,0
C20967968,0,ok,gas,gas,6375
C20967968,1,end,,,0
C1215594,0,ok,gas,gas,4337
C1215594,1,end,,,0
C838960,0,ok,gas,gas,6376
C838960,1,end,,,0
C6292553,0,ok,condensed,SOLID (NUJOL MULL),32624
C6292553,1,end,,,0
C25574930,0,ok,condensed,SOLID (MINERAL OIL MULL),18999
C25574930,1,end,,,0
C6502381,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1330, 10% CS2 FOR 1330-625 CM^-^1)",19199
C6502381,1,end,,,0
C788238,0,ok,gas,gas,6326
C788238,1,end,,,0
C167832668,0,ok,gas,gas,13886
C167832668,1,end,,,0
C92552620,0,ok,condensed,SOLUTION (7% CHCl3 FOR 2-15 MICRON) VS SOLVENT,32283
C92552620,1,end,,,0
C4190141,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1",33070
C4190141,1,end,,,0
C85723,0,ok,gas,gas,14048
C85723,1,end,,,0
C19958588,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-450 CM^-^1",32446
C19958588,1,end,,,0
C101097830,0,ok,unknown,,657
C101097830,1,end,,,0
C2294828,0,ok,gas,gas,4051
C2294828,1,end,,,0
C29881149,0,ok,gas,gas,14811
C92550157,0,ok,condensed,SOLID (0.7 mg / 500 mg KBr DISC),21905
C92550157,1,end,,,0
C91338,0,ok,condensed,SOLID (KBr DISC) VS KBr,32357
C91338,1,end,,,0
C101103224,0,ok,condensed,SOLID (1 mg / 650 mg KBr DISC),36213
C101103224,1,end,,,0
C4485896,0,ok,gas,gas,13912
C4485896,1,end,,,0
C6957502,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1",33126
C6957502,1,end,,,0
C82859721,0,ok,gas,gas,13798
C82859721,1,end,,,0
C621103,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1",33091
C621103,1,end,,,0
C3810513,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1",33059
C3810513,1,end,,,0
C93733825,0,ok,unknown,TRANSMISSION,18383
C93733825,1,end,,,0
C108160107,0,ok,condensed,SOLID (1 mg / 650 mg KBr DISC),22772
C108160107,1,end,,,0
C526089,0,ok,condensed,SOLID (KBR DISC),32451
C526089,1,end,,,0
C102045,0,ok,gas,gas,4549
C102045,1,end,,,0
C1083303,0,ok,condensed,"SOLUTION (10% IN CCl4 FOR 5000-1350 CM^-^1, 10% IN CS2 FOR 1350-625 CM^-^1)",19930
C1083303,1,end,,,0
C18220901,0,ok,gas,gas,12090
C18220901,1,end,,,0
C2571393,0,ok,gas,gas,4508
C2571393,1,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",33045
C2571393,2,end,,,0
C1140143,0,ok,condensed,LIQUID (NEAT),33014
C1140143,1,ok,condensed,"SOLUTION (8.8% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",33278
C1140143,2,end,,,0
C4044604,0,ok,gas,gas,6954
C4044604,1,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",33095
C4044604,2,ok,condensed,THIN FILM FROM C2HCl3 SOLUTION,32883
C4044604,3,end,,,0
C611972,0,ok,gas,gas,6824
C494122,0,ok,gas,gas,4299
C494122,1,end,,,0
C782923,0,ok,gas,gas,6168
C782923,1,end,,,0
C94473,0,ok,gas,gas,4253
C94473,1,end,,,0
C102169,0,ok,gas,gas,4734
C102169,1,end,,,0
C7144652,0,ok,condensed,"SOLUTION (10% CCl4 FOR 2.7-7.5, 10% CS2 FOR 7.5-26 MICRON) VS SOLVENT",33128
C7144652,1,ok,unknown,,677
C7144652,2,ok,unknown,,679
C7144652,3,end,,,0
C54696058,0,ok,gas,gas,6469
C54696058,1,ok,condensed,"SOLUTION (10% IN CCl4 FOR 4000-1330 CM^-^1, 10% IN CS2 FOR 1330-600 CM^-^1)",44001
C54696058,2,ok,condensed,SOLID (NUJOL MULL),43663
C54696058,3,end,,,0
C606837,0,ok,gas,gas,4840
C606837,1,end,,,0
C5731135,0,ok,gas,gas,14045
C5731135,1,end,,,0
C31165670,0,ok,gas,gas,6079
C31165670,1,end,,,0
C3524627,0,ok,gas,gas,12218
C3524627,1,end,,,0
C122270,0,ok,gas,gas,5121
C122270,1,end,,,0
C76891,0,ok,gas,gas,12872
C76891,1,end,,,0
C87229,0,ok,gas,gas,12185
C87229,1,end,,,0
C6547531,0,ok,gas,gas,6682
C6547531,1,end,,,0
C3459925,0,ok,gas,gas,12490
C3459925,1,end,,,0
C90960,0,ok,condensed,SOLID (MINERAL OIL MULL),18913
C90960,1,ok,condensed,SOLID (0.6 mg / 300 mg KBr DISC),33666
C90960,2,end,,,0
C2426871,0,ok,condensed,LIQUID,18366
C2426871,1,end,,,0
C22047887,0,ok,gas,gas,6241
C22047887,1,end,,,0
C83803887,0,ok,condensed,SOLID (KBr PELLET),19154
C83803887,1,end,,,0
C3555848,0,ok,condensed,SOLID (NUJOL MULL),19109
C3555848,1,end,,,0
C58452009,0,ok,gas,gas,14053
C58452009,1,end,,,0
C7213652,0,ok,gas,gas,12706
C487490,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1, VS SCREEN",33192
C487490,1,end,,,0
C31558460,0,ok,gas,gas,12389
C31558460,1,end,,,0
C131544,0,ok,condensed,SOLID (0.8 mg / 300 mg KBr DISC),32949
C131544,1,end,,,0
C553173,0,ok,gas,gas,12140
C553173,1,ok,condensed,"SOLUTION (SATURATED IN CCl4 FOR 4000-1330 CM^-^1, SATURATED IN CS2 FOR 1330-600 CM^-^1)",50290
C553173,2,ok,condensed,SOLID (NUJOL MULL),49878
C553173,3,end,,,0
C116435086,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1300, 10% CS2 FOR 1300-625 CM^-^1)",19377
C116435086,1,end,,,0
C2095172,0,ok,condensed,LIQUID (NEAT),32404
C2095172,1,end,,,0
C116403179,0,ok,unknown,,652
C116403179,1,end,,,0
C32669060,0,ok,gas,gas,4535
C32669060,1,end,,,0
C2832408,0,ok,condensed,solid,161282
C2832408,1,end,,,0
C19770742,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 4000-1340 CM^-^1, NUJOL FOR 1340-400 CM^-^1",34897
C19770742,1,end,,,0
C75343532,0,ok,condensed,SOLUTION (7% CHCl3),18375
C75343532,1,end,,,0
C76472816,0,ok,condensed,SOLID (NUJOL MULL),32751
C76472816,1,end,,,0
C6876660,0,ok,condensed,SOLID (NUJOL MULL),20080
C603521,0,ok,gas,gas,4653
C603521,1,ok,condensed,SOLID (MINERAL OIL MULL),19850
C603521,2,end,,,0
C46878664,0,ok,unknown,,639
C46878664,1,end,,,0
C6279487,0,ok,condensed,SOLID (1.0% IN KBr PELLET),34288
C6279487,1,end,,,0
C27895676,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1300, 10% CS2 FOR 1300-625 CM^-^1)",19279
C27895676,1,end,,,0
C5680615,0,ok,gas,gas,7398
C5680615,1,end,,,0
C35610743,0,ok,condensed,SOLID (KBr PELLET),19234
C35610743,1,end,,,0
C15375481,0,ok,condensed,SOLUTION (10% CHCl3),18577
C15375481,1,end,,,0
C2741380,0,ok,gas,gas,4217
C2741380,1,end,,,0
C1081750,0,ok,gas,gas,4423
C1081750,1,end,,,0
C7116952,0,ok,unknown,,607
C7116952,1,end,,,0
C1530036,0,ok,gas,gas,13938
C1530036,1,end,,,0
C778223,0,ok,gas,gas,4167
C778223,1,ok,condensed,LIQUID (NEAT),32051
C778223,2,end,,,0
C4957146,0,ok,gas,gas,14186
C22977953,0,ok,condensed,SOLUTION (7% CHCl3) VS SOLVENT,31191
C22977953,1,end,,,0
C23896959,0,ok,unknown,TRANSMISSION,19633
C23896959,1,end,,,0
C370354,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",33092
C370354,1,ok,condensed,"SOLUTION (2% CCl4 FOR 3800-1330, 2% CS2 FOR 1330-400 CM^-^1)",33110
C370354,2,end,,,0
C611927,0,ok,condensed,SOLID (MINERAL OIL MULL),19805
C611927,1,end,,,0
C56042785,0,ok,condensed,"SOLUTION 7% (CS2 FOR 7.5-15 microns, AND CCl4 FOR 2.5-7.5 microns)",32279
C617072,0,ok,condensed,SOLID (OIL MULL),32696
C617072,1,end,,,0
C23830899,0,ok,condensed,SOLID (1 mg / 650 mg KBr DISC),36244
C23830899,1,end,,,0
C23545359,0,ok,condensed,SOLID (1.0 mg / 650 mg KBr DISC),28978
C23545359,1,end,,,0
C137973,0,ok,condensed,SOLID (SPLIT MULL),32467
C137973,1,ok,condensed,SOLID (NUJOL MULL),27207
C137973,2,end,,,0
C1424142,0,ok,condensed,SOLID (OIL MULL),19463
C1424142,1,end,,,0
C599644,0,ok,unknown,,615
C599644,1,end,,,0
C1817670,0,ok,gas,gas,4591
C1817670,1,end,,,0
C20017678,0,ok,gas,gas,4987
C20017678,1,end,,,0
C34352744,0,ok,gas,gas,14242
C34352744,1,end,,,0
C80057,0,ok,gas,gas,4725
C80057,1,ok,unknown,,610
C80057,2,end,,,0
C2235010,0,ok,gas,gas,12204
C2235010,1,end,,,0
C726443,0,ok,condensed,SOLID (MINERAL OIL MULL),19817
C726443,1,end,,,0
C726181,0,ok,gas,gas,4221
C726181,1,ok,condensed,FILM FROM C2HCl3 SOLUTION,33257
C726181,2,end,,,0
C728870,0,ok,condensed,THIN FILM FROM C2HCl3 SOLUTION,32959
C57650847,0,ok,condensed,"SOLUTION (10% CCl4 FOR 2.5-7.5, 10% CS2 FOR 7.5-16 MICRON)",19029
C57650847,1,end,,,0
C35679904,0,ok,condensed,SOLID (OIL MULL),32648
C35679904,1,end,,,0
C531759,0,ok,unknown,,630
C531759,1,end,,,0
C30134124,0,ok,gas,gas,13535
C30134124,1,end,,,0
C13107136,0,ok,condensed,"SOLUTION (10% IN CCl4 FOR 3800-1290, 5% IN CS2 FOR 1300-670, AND 10% IN CCl4 FOR 670-250 CM^-^1)",36440
C13107136,1,end,,,0
C38235777,0,ok,gas,gas,13857
C38235777,1,end,,,0
C17480692,0,ok,gas,gas,13963
C17480692,1,end,,,0
C97392,0,ok,condensed,SOLID (OIL MULL),26460
C97392,1,end,,,0
C88237983,0,ok,condensed,LIQUID (NEAT),19511
C88237983,1,end,,,0
C27151571,0,ok,gas,gas,12413
C27151571,1,end,,,0
C116277588,0,ok,condensed,LIQUID (NEAT),26001
C116277588,1,end,,,0
C7650842,0,ok,gas,gas,13815
C7650842,1,end,,,0
C19666309,0,ok,gas,gas,4253
C19666309,1,end,,,0
C101724,0,ok,gas,gas,4347
C101724,1,ok,condensed,"SOLUTION (1% CCl4 FOR 3800-1330, 1% CS2 FOR 1330-400 CM^-^1)",32879
C2479472,0,ok,unknown,,631
C2479472,1,end,,,0
C1807552,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1300, 10% CS2 FOR 1300-625 CM^-^1)",19160
C1807552,1,end,,,0
C104698,0,ok,condensed,LIQUID (NEAT),32684
C104698,1,end,,,0
C116660141,0,ok,condensed,SOLID (MINERAL OIL MULL),19349
C116660141,1,end,,,0
C1223207,0,ok,unknown,,636
C1223207,1,end,,,0
C19766553,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 4000-1340 CM^-^1, NUJOL FOR 1340-400 CM^-^1",34893
C19766553,1,end,,,0
C116632952,0,ok,unknown,,631
C116632952,1,end,,,0
C94065573,0,ok,condensed,SOLID (MINERAL OIL MULL),19880
C94065573,1,end,,,0
C7779171,0,ok,gas,gas,4603
C7779171,1,end,,,0
C71173154,0,ok,gas,gas,4354
C71173154,1,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1335, 10% CS2 FOR 1335-460 CM^-^1)",32688
C71173154,2,end,,,0
C116373398,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",33228
C116373398,1,end,,,0
C116400670,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",33023
C116400670,1,end,,,0
C116660458,0,ok,condensed,LIQUID,19312
C116660458,1,end,,,0
C116659973,0,ok,condensed,LIQUID,19778
C116659973,1,end,,,0
C116373149,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1330, 10% CS2 FOR 1330-625 CM^-^1)",19065
C116373149,1,end,,,0
C55712680,0,ok,condensed,SOLID (1 mg / 200 mg KBr DISC),32385
C55712680,1,end,,,0
C57718180,0,ok,gas,gas,4051
C57718180,1,end,,,0
C33082881,0,ok,unknown,,648
C33082881,1,end,,,0
C72955794,0,ok,condensed,LIQUID,32149
C72955794,1,end,,,0
C116594888,0,ok,condensed,SOLUTION (7% IN CHCl3),18523
C116594888,1,end,,,0
C10478065,0,ok,gas,gas,4524
C10478065,1,end,,,0
C101860,0,ok,gas,gas,4337
C101860,1,end,,,0
C16269059,0,ok,gas,gas,14118
C16269059,1,end,,,0
C76675,0,ok,gas,gas,4918
C76675,1,end,,,0
C13908231,0,ok,unknown,,636
C13908231,1,end,,,0
C21679469,0,ok,condensed,SOLID (KBr WAFER),24062
C21679469,1,end,,,0
C14024181,0,ok,condensed,SOLID (KBr WAFER),24075
C14024181,1,end,,,0
C14405459,0,ok,condensed,SOLID (KBr WAFER),24022
C14405459,1,end,,,0
C4935802,0,ok,condensed,SOLUTION (10% CCl4 FOR 3800-400 CM^-^1),32609
C4935802,1,end,,,0
C31786682,0,ok,condensed,SOLID (1.0 mg / 650 mg KBr DISC),28530
C31786682,1,end,,,0
C116557756,0,ok,condensed,LIQUID (NEAT),22501
C116557756,1,end,,,0
C57476,0,ok,condensed,SOLUTION (7.5% CHCl3),17681
C57476,1,end,,,0
C23256555,0,ok,condensed,SOLID (OIL MULL),32468
C23256555,1,end,,,0
C1988881,0,ok,gas,gas,4482
C1988881,1,end,,,0
C88374554,0,ok,gas,gas,13882
C88374554,1,end,,,0
C1623774,0,ok,condensed,SOLID (KBr PELLET),19005
C52567212,0,ok,gas,gas,4235
C52567212,1,end,,,0
C57837191,0,ok,gas,gas,4317
C57837191,1,end,,,0
C10405546,0,ok,condensed,SOLID (KBr PELLET),19011
C10405546,1,end,,,0
C14284936,0,ok,condensed,SOLID (1.0 mg / 650 mg KBr DISC),28781
C14284936,1,end,,,0
C4722423,0,ok,gas,gas,14002
C51218452,0,ok,gas,gas,4132
C51218452,1,end,,,0
C50135,0,ok,condensed,SOLID (1.6 mg / 250 mg KBr DISC),32589
C50135,1,end,,,0
C96888,0,ok,gas,gas,4311
C92700373,0,ok,condensed,SOLID (KBr PRESSING),18571
C92700373,1,end,,,0
C92700715,0,ok,condensed,SOLID (1.8 mg / 100 mg KBr),18373
C92700715,1,end,,,0
C92700704,0,ok,condensed,SOLID (1.5 mg / 100 mg KBr),18431
C92700704,1,end,,,0
C94205206,0,ok,condensed,SOLID (1.5 mg / 200 mg KBr),18346
C94205206,1,end,,,0
C97498492,0,ok,condensed,SOLID (KBr PELLET),19825
C97498492,1,end,,,0
C22583660,0,ok,gas,gas,7881
C22583660,1,end,,,0
C22825145,0,ok,condensed,SOLUTION (7% CHCl3 FOR 2-15 MICRON) VS SOLVENT,30982
C22825145,1,end,,,0
C16225266,0,ok,gas,gas,14110
C16225266,1,end,,,0
C1620980,0,ok,gas,gas,6884
C1620980,1,ok,condensed,SOLID (KBr PELLET),19233
C1620980,2,end,,,0
C59558235,0,ok,gas,gas,4310
C59558235,1,end,,,0
C24083134,0,ok,gas,gas,13972
C24083134,1,end,,,0
C118605,0,ok,condensed,NEAT,32380
C118605,1,end,,,0
C6969499,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1330, 10% CS2 FOR 1330-625 CM^-^1)",19256
C6969499,1,end,,,0
C132801797,0,ok,unknown,,626
C132801797,1,end,,,0
C116632985,0,ok,condensed,"SOLUTION (10% CCl4 FOR 2.5-7.5, 10% CS2 FOR 7.5-16 MICRON)",19121
C116632985,1,end,,,0
C84375724,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1) VS SOLVENT",33173
C84375724,1,end,,,0
C27175811,0,ok,gas,gas,13889
C27175811,1,end,,,0
C2645081,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-450 CM^-^1",32464
C2645081,1,end,,,0
C33820530,0,ok,gas,gas,3895
C33820530,1,end,,,0
C6327522,0,ok,condensed,SOLID (1.9 mg / 100 mg KBr),18396
C6327522,1,end,,,0
C25543968,0,ok,unknown,,630
C25543968,1,end,,,0
C86702467,0,ok,gas,gas,13982
C86702467,1,end,,,0
C21059096,0,ok,gas,gas,4667
C21059096,1,end,,,0
C3228317,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-460 CM^-^1)",32557
C3228317,1,end,,,0
C109643290,0,ok,condensed,LIQUID (NEAT),25917
C109643290,1,end,,,0
C87445,0,ok,condensed,LIQUID (NEAT),32187
C87445,1,end,,,0
C17699148,0,ok,condensed,"SOLUTION (20% CCl4 FOR 4000-1300, 20% CS2 FOR 1300-480 CM^-^1) VS SOLVENT",34222
C17699148,1,end,,,0
C495614,0,ok,condensed,"SOLUTION (10% IN CCl4 FOR 4000-1200 CM^-^1, 10% IN CS2 FOR 1200-450 CM^-^1) VS. SOLVENT",37679
C495614,1,end,,,0
C475207,0,ok,condensed,"SOLUTION (10% IN CCl4 FOR 3800-1340 CM^-^1, 10% IN CS2 FOR 1340-600 CM^-^1)",38011
C717748,0,ok,gas,gas,4058
C717748,1,ok,condensed,LIQUID,19486
C717748,2,end,,,0
C1081772,0,ok,gas,gas,3861
C1081772,1,end,,,0
C948323,0,ok,gas,gas,4149
C948323,1,end,,,0
C35387236,0,ok,condensed,"SOLUTION (10% IN CCl4 FOR 4000-1300 CM^-^1, 10% IN CS2 FOR 1300-450 CM^-^1) VS. SOLVENT",37155
